"air_temperature","sea_temperature","station"
14.609,15.156,M5
14.512,15.157,M5
12.949,15.152,M5
13.193,15.15,M5
12.998,15.137,M5
12.705,15.079,M5
12.705,15.073,M5
12.656,15.095,M5
12.607,15.088,M5
12.754,15.103,M5
12.998,15.095,M5
13.145,15.101,M5
13.389,15.143,M5
13.779,15.167,M5
13.975,15.194,M5
14.219,15.187,M5
13.193,15.159,M5
14.658,15.148,M5
14.609,15.134,M5
14.805,15.114,M5
14.902,15.137,M5
15.049,15.183,M5
15.098,15.189,M5
15.098,15.187,M5
15.098,15.172,M5
15.146,15.157,M5
15.0,15.148,M5
15.146,15.077,M5
14.902,14.978,M5
14.951,14.941,M5
15.098,14.927,M5
15.293,14.934,M5
15.0,14.93,M5
14.658,14.96,M5
14.707,14.962,M5
14.951,14.96,M5
13.926,14.949,M5
14.805,14.973,M5
15.244,14.991,M5
15.586,15.002,M5
15.391,14.998,M5
15.293,14.998,M5
15.342,14.993,M5
15.146,15.018,M5
15.098,15.038,M5
14.463,15.062,M5
13.975,15.071,M5
14.463,15.06,M5
14.609,15.049,M5
14.756,15.037,M5
13.975,15.015,M5
14.072,14.995,M5
14.268,14.965,M5
13.828,14.938,M5
14.072,14.914,M5
13.682,14.903,M5
14.023,14.923,M5
13.828,14.969,M5
13.535,14.989,M5
13.633,15.022,M5
13.926,15.06,M5
14.316,15.145,M5
14.463,15.205,M5
14.463,15.229,M5
14.658,15.209,M5
14.707,15.134,M5
14.512,15.167,M5
14.561,15.172,M5
14.219,15.2,M5
14.316,15.287,M5
14.365,15.313,M5
14.072,15.3,M5
13.975,15.276,M5
14.072,15.255,M5
14.17,15.247,M5
14.023,15.159,M5
13.779,15.062,M5
13.193,14.976,M5
13.096,14.947,M5
13.047,14.947,M5
13.242,14.927,M5
13.193,14.984,M5
13.389,15.11,M5
13.535,15.291,M5
13.584,15.403,M5
13.584,15.504,M5
13.779,15.672,M5
14.219,15.656,M5
14.512,15.677,M5
14.854,15.529,M5
15.098,15.513,M5
15.098,15.467,M5
15.244,15.385,M5
15.0,15.372,M5
15.195,15.441,M5
14.951,15.46,M5
14.902,15.445,M5
14.902,15.401,M5
14.902,15.368,M5
14.854,15.297,M5
14.561,15.227,M5
14.609,15.156,M5
14.365,15.117,M5
13.535,15.084,M5
13.633,15.077,M5
13.633,15.106,M5
13.73,15.163,M5
14.17,15.275,M5
14.365,15.298,M5
14.561,15.335,M5
13.73,15.324,M5
14.609,15.319,M5
15.098,15.284,M5
15.537,15.255,M5
15.293,15.222,M5
15.146,15.2,M5
15.293,15.2,M5
15.049,15.22,M5
15.0,15.245,M5
15.0,15.271,M5
14.854,15.304,M5
14.854,15.289,M5
14.316,15.242,M5
14.316,15.196,M5
14.17,15.146,M5
14.072,15.07,M5
14.121,14.925,M5
14.17,14.828,M5
14.023,14.808,M5
14.023,14.848,M5
14.023,14.974,M5
13.926,15.081,M5
14.219,15.163,M5
14.414,15.198,M5
14.609,15.273,M5
14.707,15.315,M5
14.512,15.269,M5
14.658,15.135,M5
14.854,15.066,M5
14.609,15.02,M5
14.756,14.978,M5
15.0,14.984,M5
15.0,15.016,M5
15.439,15.114,M5
15.391,15.262,M5
14.854,15.324,M5
14.268,15.234,M5
14.365,15.099,M5
14.121,14.963,M5
13.779,14.859,M5
13.535,14.846,M5
13.34,14.861,M5
13.535,14.877,M5
13.535,14.87,M5
13.486,14.894,M5
14.072,14.996,M5
14.512,15.066,M5
14.609,15.126,M5
14.854,15.179,M5
14.951,15.225,M5
15.195,15.225,M5
15.098,15.236,M5
15.098,15.287,M5
15.146,15.282,M5
14.951,15.231,M5
14.854,15.168,M5
15.098,15.167,M5
15.098,15.225,M5
15.195,15.212,M5
14.121,15.161,M5
13.877,15.081,M5
13.877,15.013,M5
14.072,14.954,M5
14.17,15.02,M5
14.121,15.066,M5
14.121,15.066,M5
13.975,15.026,M5
14.072,14.989,M5
14.365,15.049,M5
14.658,15.141,M5
15.098,15.306,M5
15.293,15.368,M5
15.342,15.326,M5
15.635,15.392,M5
15.732,15.443,M5
15.732,15.399,M5
15.586,15.355,M5
15.244,15.295,M5
14.951,15.282,M5
14.707,15.309,M5
14.561,15.308,M5
14.316,15.278,M5
14.268,15.233,M5
14.121,15.17,M5
14.17,15.2,M5
14.561,15.145,M5
14.658,15.154,M5
14.854,15.187,M5
15.049,15.207,M5
15.244,15.249,M5
15.439,15.304,M5
15.879,15.396,M5
16.074,15.553,M5
16.27,15.61,M5
16.611,15.72,M5
16.904,15.802,M5
17.051,15.833,M5
17.441,15.947,M5
17.246,15.996,M5
17.441,15.886,M5
17.295,15.954,M5
17.002,15.884,M5
16.709,15.712,M5
16.172,15.729,M5
15.928,15.698,M5
15.879,15.648,M5
15.586,15.612,M5
15.293,15.564,M5
15.391,15.516,M5
15.586,15.826,M5
15.146,15.861,M5
15.537,15.846,M5
15.391,15.762,M5
15.439,15.771,M5
15.537,15.824,M5
15.83,15.919,M5
16.123,16.031,M5
16.27,16.144,M5
16.318,16.139,M5
16.367,16.132,M5
16.563,16.135,M5
16.953,16.157,M5
17.539,16.119,M5
17.49,16.033,M5
17.1,15.97,M5
16.807,15.976,M5
16.416,15.945,M5
16.074,15.881,M5
15.977,15.85,M5
15.781,15.846,M5
15.684,15.842,M5
15.635,15.844,M5
15.684,15.853,M5
16.025,15.884,M5
15.83,15.936,M5
15.928,15.919,M5
16.025,15.923,M5
16.025,15.976,M5
16.172,16.11,M5
16.27,16.247,M5
16.611,16.443,M5
16.709,16.586,M5
16.807,16.686,M5
16.318,17.082,M5
16.514,17.261,M5
17.002,17.327,M5
17.783,17.316,M5
18.516,17.276,M5
17.783,17.303,M5
17.393,17.26,M5
17.148,17.205,M5
17.1,17.02,M5
17.295,16.97,M5
17.393,16.648,M5
16.807,16.523,M5
16.367,16.366,M5
15.977,16.353,M5
15.635,16.382,M5
15.146,16.337,M5
14.756,16.399,M5
13.73,16.41,M5
13.389,16.456,M5
13.633,16.456,M5
13.73,16.529,M5
14.268,16.635,M5
15.098,16.732,M5
15.391,16.805,M5
16.074,16.985,M5
16.807,16.88,M5
17.295,17.404,M5
17.441,17.38,M5
17.344,17.421,M5
17.246,17.166,M5
17.148,16.965,M5
16.904,16.675,M5
16.904,16.522,M5
17.1,16.567,M5
16.807,16.556,M5
16.416,16.512,M5
16.123,16.465,M5
15.781,16.474,M5
15.586,16.518,M5
15.488,16.507,M5
15.537,16.501,M5
15.439,16.494,M5
15.586,16.578,M5
16.025,16.787,M5
16.025,16.965,M5
16.318,17.001,M5
16.807,17.208,M5
16.807,17.428,M5
17.051,17.781,M5
18.369,17.977,M5
20.029,18.259,M5
17.246,18.008,M5
17.49,17.239,M5
17.539,17.664,M5
16.953,17.953,M5
16.855,16.99,M5
16.563,16.902,M5
16.367,17.069,M5
16.416,16.293,M5
16.465,16.943,M5
16.416,16.88,M5
16.172,17.064,M5
16.123,17.027,M5
16.367,17.108,M5
16.172,16.837,M5
16.123,16.6,M5
16.172,16.573,M5
16.172,16.62,M5
16.221,16.522,M5
16.27,16.613,M5
16.416,16.672,M5
16.514,16.782,M5
16.611,17.172,M5
16.66,17.503,M5
16.758,17.587,M5
16.904,17.655,M5
17.051,17.752,M5
17.002,17.717,M5
16.855,17.695,M5
16.758,17.56,M5
16.66,17.413,M5
16.563,17.206,M5
16.563,17.082,M5
16.514,17.124,M5
16.416,17.065,M5
16.416,17.054,M5
16.318,17.075,M5
16.611,17.25,M5
17.1,17.314,M5
17.539,17.391,M5
17.734,17.401,M5
18.174,17.476,M5
18.223,17.58,M5
18.174,17.657,M5
18.564,17.547,M5
18.76,18.019,M5
18.809,18.085,M5
19.199,18.104,M5
19.15,18.464,M5
18.906,18.402,M5
18.662,18.36,M5
18.467,18.241,M5
18.418,18.214,M5
18.32,18.138,M5
18.271,18.096,M5
18.271,17.908,M5
18.223,17.93,M5
18.271,17.899,M5
18.271,17.853,M5
18.271,17.838,M5
18.271,17.97,M5
18.271,17.985,M5
18.467,18.025,M5
18.467,17.988,M5
18.516,17.97,M5
18.467,17.988,M5
18.516,18.007,M5
18.613,17.988,M5
18.564,18.063,M5
18.516,18.091,M5
18.516,18.107,M5
18.223,18.142,M5
18.516,18.235,M5
19.395,18.257,M5
18.809,18.351,M5
18.516,18.349,M5
18.564,18.384,M5
18.467,18.325,M5
18.32,18.19,M5
17.393,18.146,M5
16.318,18.14,M5
15.732,17.836,M5
15.439,17.562,M5
15.391,17.283,M5
15.049,17.159,M5
14.707,17.082,M5
14.414,16.954,M5
14.414,16.697,M5
14.463,16.481,M5
14.561,16.267,M5
14.805,16.139,M5
15.488,16.194,M5
15.781,16.496,M5
17.295,16.703,M5
16.221,16.934,M5
16.416,16.906,M5
16.611,17.281,M5
17.051,17.798,M5
17.1,17.867,M5
17.197,17.499,M5
17.295,17.351,M5
17.344,17.38,M5
16.904,17.267,M5
16.514,17.036,M5
16.025,16.54,M5
15.781,15.815,M5
15.439,16.769,M5
14.902,16.729,M5
14.658,16.657,M5
14.414,16.0,M5
14.365,16.157,M5
14.561,16.456,M5
14.609,16.633,M5
14.951,16.686,M5
15.098,16.692,M5
15.586,16.593,M5
16.074,16.331,M5
16.514,17.25,M5
16.953,17.503,M5
17.002,17.52,M5
17.051,17.514,M5
17.1,17.558,M5
17.197,17.25,M5
17.246,17.001,M5
17.197,17.239,M5
17.393,17.261,M5
17.393,17.133,M5
17.246,17.023,M5
17.1,16.76,M5
16.709,17.249,M5
16.416,17.047,M5
16.221,16.95,M5
16.416,16.707,M5
16.563,16.884,M5
16.709,17.126,M5
16.416,17.095,M5
16.367,17.062,M5
16.66,16.888,M5
16.807,17.151,M5
17.002,17.056,M5
17.246,17.256,M5
17.441,17.666,M5
17.686,17.975,M5
18.125,17.891,M5
18.223,17.986,M5
18.027,18.012,M5
17.979,17.849,M5
17.881,17.902,M5
17.734,17.455,M5
17.734,17.501,M5
17.588,17.463,M5
17.295,17.377,M5
17.1,17.267,M5
17.002,17.69,M5
16.807,17.651,M5
16.953,17.419,M5
16.66,17.009,M5
16.855,17.0,M5
17.295,17.281,M5
17.393,17.695,M5
17.588,17.719,M5
17.881,17.856,M5
17.93,17.917,M5
18.174,18.089,M5
18.369,18.155,M5
18.467,18.166,M5
18.613,18.219,M5
18.711,18.49,M5
18.418,18.521,M5
18.516,18.457,M5
18.32,18.378,M5
18.125,17.798,M5
18.076,18.159,M5
18.174,18.267,M5
18.271,18.173,M5
18.369,18.062,M5
18.369,18.087,M5
18.662,18.005,M5
18.613,17.717,M5
19.053,17.748,M5
18.662,17.741,M5
18.662,17.834,M5
18.125,17.756,M5
18.516,17.82,M5
18.906,17.609,M5
18.955,18.007,M5
19.102,18.142,M5
19.541,18.217,M5
19.785,18.219,M5
20.078,18.195,M5
19.639,18.184,M5
19.834,18.051,M5
19.541,18.043,M5
19.443,18.111,M5
19.639,18.177,M5
19.492,18.214,M5
19.199,18.338,M5
19.102,18.503,M5
19.395,18.541,M5
19.297,18.519,M5
19.053,18.455,M5
18.857,18.241,M5
19.053,18.135,M5
19.053,17.964,M5
19.004,18.016,M5
19.297,18.201,M5
19.59,18.27,M5
19.785,18.464,M5
19.834,18.69,M5
19.98,18.875,M5
19.883,19.052,M5
20.078,19.138,M5
20.322,19.195,M5
20.469,19.27,M5
20.469,19.127,M5
20.371,19.18,M5
20.322,19.197,M5
20.566,19.166,M5
20.762,19.125,M5
20.273,19.155,M5
19.98,19.127,M5
19.834,19.136,M5
19.834,19.191,M5
19.883,19.175,M5
20.029,19.113,M5
20.176,19.028,M5
19.639,18.829,M5
19.15,18.999,M5
19.834,18.99,M5
20.273,19.241,M5
20.078,19.283,M5
20.371,19.281,M5
20.518,19.279,M5
20.029,19.167,M5
20.273,18.94,M5
19.736,19.153,M5
18.809,18.871,M5
18.027,18.651,M5
17.637,18.49,M5
17.197,18.228,M5
16.465,17.996,M5
16.27,17.838,M5
15.977,17.441,M5
15.684,17.498,M5
15.732,17.346,M5
15.244,16.23,M5
15.293,16.121,M5
15.781,16.331,M5
16.221,16.648,M5
16.709,16.802,M5
17.295,16.961,M5
17.441,16.992,M5
17.49,17.021,M5
17.637,16.968,M5
17.686,16.855,M5
17.637,16.555,M5
17.441,16.174,M5
17.148,15.899,M5
17.1,15.681,M5
16.855,15.754,M5
16.904,16.304,M5
16.709,16.549,M5
16.367,16.606,M5
15.977,16.62,M5
15.586,16.619,M5
15.146,16.567,M5
15.049,16.408,M5
15.049,16.251,M5
15.0,15.751,M5
14.902,16.13,M5
15.049,16.227,M5
15.195,16.271,M5
15.342,16.545,M5
15.342,17.111,M5
15.439,17.417,M5
15.439,17.659,M5
16.123,17.798,M5
15.879,17.818,M5
15.586,17.917,M5
15.488,17.911,M5
15.439,17.849,M5
15.488,17.781,M5
15.635,17.615,M5
15.439,17.551,M5
15.488,17.424,M5
15.732,17.228,M5
16.025,17.529,M5
16.172,17.366,M5
16.416,17.01,M5
16.172,17.001,M5
16.025,16.855,M5
15.684,16.674,M5
15.781,17.234,M5
16.221,17.08,M5
17.832,16.8,M5
18.174,16.877,M5
17.197,17.06,M5
17.246,17.549,M5
17.393,18.527,M5
17.49,17.964,M5
17.539,18.283,M5
17.393,18.408,M5
17.393,18.521,M5
17.344,18.461,M5
17.49,18.331,M5
17.588,18.003,M5
17.734,17.435,M5
17.686,16.723,M5
17.051,16.549,M5
17.637,17.1,M5
17.832,17.496,M5
17.734,17.648,M5
17.93,17.633,M5
17.979,17.624,M5
18.076,17.613,M5
17.881,17.54,M5
17.93,17.494,M5
17.979,17.441,M5
17.881,17.331,M5
18.076,17.263,M5
17.93,17.28,M5
17.881,17.322,M5
17.783,17.474,M5
17.979,17.488,M5
18.076,17.501,M5
18.076,17.468,M5
18.076,17.45,M5
17.979,17.466,M5
18.223,17.457,M5
18.125,17.324,M5
17.979,17.17,M5
17.881,17.082,M5
17.783,17.001,M5
17.783,16.95,M5
17.783,16.974,M5
17.881,16.987,M5
17.881,17.009,M5
17.686,17.018,M5
17.734,17.016,M5
17.881,17.01,M5
17.93,16.957,M5
18.125,16.921,M5
18.223,16.963,M5
18.174,16.998,M5
18.125,17.018,M5
17.881,17.062,M5
17.979,17.28,M5
18.125,17.477,M5
17.49,17.578,M5
17.686,17.576,M5
17.49,17.545,M5
17.393,17.452,M5
16.953,17.32,M5
16.904,17.157,M5
16.563,17.003,M5
16.66,16.882,M5
16.416,16.74,M5
16.172,16.666,M5
16.221,16.67,M5
16.221,16.685,M5
16.416,16.729,M5
16.514,16.793,M5
16.367,16.82,M5
16.221,16.831,M5
16.318,16.789,M5
16.367,16.591,M5
16.709,16.313,M5
16.807,16.254,M5
16.904,16.082,M5
17.1,16.075,M5
16.953,16.282,M5
17.051,16.481,M5
17.197,16.653,M5
17.344,16.655,M5
17.1,16.566,M5
16.807,16.549,M5
16.465,16.516,M5
16.123,16.547,M5
15.83,16.346,M5
15.391,15.992,M5
15.098,15.912,M5
14.805,15.894,M5
14.268,15.888,M5
13.975,15.912,M5
14.072,15.947,M5
13.877,16.031,M5
13.877,16.08,M5
14.072,16.106,M5
14.121,16.108,M5
14.512,16.124,M5
14.658,16.23,M5
15.293,16.351,M5
15.537,16.52,M5
15.879,16.489,M5
15.781,16.573,M5
17.197,16.719,M5
16.758,17.177,M5
15.977,17.488,M5
15.195,16.849,M5
15.244,16.827,M5
15.195,16.567,M5
15.342,16.472,M5
15.391,16.595,M5
15.488,16.254,M5
15.586,16.234,M5
15.684,16.637,M5
15.635,16.633,M5
15.488,16.19,M5
15.488,16.091,M5
15.293,16.088,M5
15.195,16.044,M5
15.146,16.025,M5
15.391,16.049,M5
15.488,16.545,M5
15.488,16.624,M5
15.439,16.514,M5
15.537,16.452,M5
15.879,16.428,M5
15.342,16.54,M5
15.244,16.756,M5
15.195,16.866,M5
15.195,16.73,M5
15.244,16.859,M5
15.0,16.816,M5
14.902,16.802,M5
14.463,16.613,M5
14.268,16.674,M5
14.316,16.613,M5
14.512,16.633,M5
14.561,16.65,M5
15.195,16.628,M5
15.098,16.564,M5
15.146,16.575,M5
15.488,16.663,M5
15.488,16.842,M5
15.488,16.844,M5
15.977,16.912,M5
16.563,17.029,M5
17.002,17.084,M5
17.1,17.042,M5
17.197,16.981,M5
17.344,17.558,M5
17.393,17.428,M5
17.246,17.39,M5
17.246,17.206,M5
17.344,17.336,M5
17.344,17.307,M5
17.344,17.344,M5
16.807,17.534,M5
16.66,17.576,M5
16.66,17.461,M5
16.758,17.243,M5
16.807,17.373,M5
17.002,17.554,M5
17.197,17.692,M5
17.49,17.747,M5
17.93,17.899,M5
18.027,18.054,M5
18.223,18.041,M5
18.32,18.027,M5
18.418,18.303,M5
18.516,18.334,M5
18.516,18.305,M5
18.369,18.316,M5
18.076,18.329,M5
18.174,18.248,M5
18.027,18.071,M5
17.93,17.811,M5
17.783,17.71,M5
17.783,17.629,M5
17.686,17.693,M5
17.686,17.847,M5
17.539,17.893,M5
17.393,17.838,M5
17.637,17.759,M5
17.441,17.708,M5
17.441,17.651,M5
17.539,17.67,M5
17.588,17.483,M5
17.637,17.357,M5
17.734,17.369,M5
17.783,17.362,M5
17.881,17.402,M5
17.783,17.404,M5
17.783,17.422,M5
17.734,17.437,M5
17.832,17.426,M5
17.832,17.39,M5
17.734,17.408,M5
17.783,17.379,M5
17.734,17.368,M5
17.686,17.049,M5
17.686,16.989,M5
17.734,16.902,M5
17.637,16.857,M5
17.686,16.824,M5
17.734,16.853,M5
17.588,16.804,M5
17.148,17.001,M5
17.197,16.963,M5
17.246,16.875,M5
17.246,16.888,M5
17.246,16.924,M5
15.781,17.045,M5
15.537,17.102,M5
15.635,17.021,M5
15.684,17.056,M5
15.928,17.086,M5
16.123,17.036,M5
16.318,17.179,M5
16.758,17.078,M5
16.855,17.007,M5
17.002,16.992,M5
17.1,17.018,M5
17.246,16.941,M5
17.295,16.778,M5
17.197,16.754,M5
17.1,16.833,M5
17.002,16.895,M5
17.051,16.987,M5
17.002,16.981,M5
16.611,16.915,M5
16.318,16.95,M5
16.709,16.855,M5
17.002,16.864,M5
17.148,16.842,M5
17.197,16.849,M5
17.393,16.802,M5
17.1,16.793,M5
17.246,16.833,M5
17.783,16.848,M5
17.686,16.884,M5
17.637,16.853,M5
17.686,16.8,M5
17.686,16.758,M5
17.734,16.719,M5
17.832,16.608,M5
17.979,16.5,M5
17.979,16.588,M5
18.125,16.646,M5
18.223,16.628,M5
18.223,16.549,M5
18.223,16.37,M5
18.027,16.355,M5
17.881,16.432,M5
17.734,16.544,M5
17.686,16.509,M5
17.588,16.437,M5
17.588,16.274,M5
17.734,16.243,M5
17.832,16.417,M5
17.93,16.512,M5
17.881,16.406,M5
17.734,16.346,M5
17.637,16.533,M5
17.686,16.54,M5
17.637,16.448,M5
17.539,16.459,M5
17.588,16.641,M5
16.758,16.729,M5
17.246,16.78,M5
17.197,16.763,M5
17.148,16.628,M5
17.246,16.426,M5
17.246,16.437,M5
17.148,16.533,M5
17.246,16.611,M5
17.197,16.593,M5
17.148,16.588,M5
16.807,16.425,M5
16.904,16.469,M5
16.953,16.613,M5
17.1,16.718,M5
17.197,16.699,M5
17.197,16.756,M5
17.197,16.956,M5
17.1,16.699,M5
17.1,16.69,M5
17.1,16.76,M5
17.051,16.749,M5
17.246,16.615,M5
16.953,16.681,M5
15.537,16.707,M5
15.293,16.595,M5
15.098,16.459,M5
14.902,16.575,M5
14.609,16.628,M5
14.268,16.639,M5
14.17,16.657,M5
14.316,16.663,M5
14.756,16.599,M5
15.146,16.6,M5
15.537,16.642,M5
15.879,16.701,M5
16.904,16.943,M5
16.953,16.967,M5
16.904,16.923,M5
16.855,16.838,M5
16.855,16.763,M5
16.27,16.69,M5
15.635,16.52,M5
15.195,16.355,M5
14.609,16.262,M5
14.609,16.232,M5
14.463,16.166,M5
14.365,16.43,M5
14.121,16.401,M5
14.072,16.419,M5
14.365,16.443,M5
14.414,16.503,M5
15.537,16.591,M5
15.928,16.54,M5
16.123,16.58,M5
16.758,16.588,M5
16.953,16.652,M5
16.855,16.677,M5
16.953,16.857,M5
17.051,16.904,M5
17.051,16.906,M5
17.051,16.943,M5
16.953,16.91,M5
16.367,16.84,M5
16.172,16.765,M5
15.83,16.727,M5
15.488,16.659,M5
15.098,16.606,M5
15.195,16.569,M5
14.854,16.571,M5
15.195,16.588,M5
15.244,16.595,M5
15.146,16.633,M5
15.098,16.659,M5
15.244,16.749,M5
15.391,16.886,M5
15.586,17.01,M5
15.977,17.316,M5
16.904,17.302,M5
17.344,17.294,M5
17.246,17.562,M5
16.514,17.928,M5
17.002,17.455,M5
17.002,17.368,M5
17.1,17.421,M5
17.1,17.316,M5
16.807,17.357,M5
16.758,16.992,M5
16.66,16.963,M5
16.709,16.932,M5
16.416,16.868,M5
16.074,16.824,M5
15.684,16.833,M5
15.439,16.884,M5
15.293,16.857,M5
15.342,16.842,M5
15.342,16.939,M5
15.342,17.065,M5
15.244,17.064,M5
15.439,17.212,M5
15.537,17.281,M5
16.074,17.415,M5
16.758,17.596,M5
16.953,17.838,M5
17.637,17.741,M5
17.637,17.803,M5
17.881,17.866,M5
18.271,17.787,M5
17.93,17.963,M5
17.588,17.701,M5
17.344,17.673,M5
17.441,17.322,M5
17.344,17.474,M5
17.344,17.437,M5
16.855,17.314,M5
16.563,17.243,M5
16.27,17.175,M5
16.27,17.164,M5
16.465,17.073,M5
16.758,17.089,M5
16.709,17.098,M5
16.709,17.271,M5
17.051,17.417,M5
17.344,17.543,M5
17.49,17.701,M5
17.979,18.104,M5
20.566,17.759,M5
21.543,17.869,M5
19.541,18.051,M5
19.102,18.056,M5
18.809,18.441,M5
18.516,18.653,M5
18.271,18.329,M5
18.223,18.239,M5
17.979,18.193,M5
18.027,18.177,M5
17.783,18.007,M5
17.734,17.853,M5
17.393,17.849,M5
17.246,17.9,M5
16.807,17.953,M5
17.246,17.855,M5
17.295,17.807,M5
17.49,17.765,M5
17.686,17.789,M5
17.734,17.834,M5
17.734,17.917,M5
18.125,18.223,M5
18.467,18.135,M5
18.711,18.226,M5
18.613,18.395,M5
19.004,18.268,M5
19.492,19.133,M5
19.834,19.094,M5
19.395,18.713,M5
18.76,18.737,M5
18.564,18.853,M5
18.223,18.779,M5
18.223,18.759,M5
18.369,18.723,M5
18.369,18.583,M5
18.369,18.567,M5
17.832,18.541,M5
17.49,18.609,M5
17.588,18.516,M5
17.93,18.36,M5
18.223,18.356,M5
18.418,18.446,M5
18.418,18.541,M5
18.662,18.508,M5
18.271,18.702,M5
18.369,18.739,M5
18.711,18.816,M5
18.857,18.915,M5
18.809,18.973,M5
18.809,19.001,M5
19.004,18.776,M5
18.809,18.688,M5
18.662,18.561,M5
18.516,18.534,M5
18.125,18.668,M5
18.223,18.779,M5
17.783,18.647,M5
18.076,18.371,M5
18.027,18.384,M5
18.418,18.252,M5
18.125,18.228,M5
18.223,18.259,M5
18.32,18.153,M5
18.564,18.267,M5
18.369,18.261,M5
18.662,18.19,M5
18.955,18.981,M5
19.102,19.288,M5
19.541,18.287,M5
19.443,19.001,M5
19.297,18.669,M5
19.199,18.373,M5
19.199,19.75,M5
19.395,19.622,M5
19.248,19.504,M5
19.248,19.482,M5
18.955,19.228,M5
18.711,19.158,M5
18.906,19.27,M5
19.053,19.052,M5
18.906,18.794,M5
18.662,18.633,M5
18.516,18.486,M5
18.32,18.404,M5
18.223,18.761,M5
18.223,18.979,M5
18.174,19.05,M5
18.271,19.008,M5
18.369,19.081,M5
18.467,19.113,M5
18.418,19.1,M5
18.418,19.045,M5
18.32,19.039,M5
18.271,19.127,M5
18.271,19.184,M5
18.32,18.988,M5
18.369,18.88,M5
18.467,18.779,M5
18.564,18.75,M5
18.809,18.717,M5
18.857,18.699,M5
18.955,18.772,M5
19.004,18.86,M5
19.053,18.821,M5
19.102,19.052,M5
18.662,19.144,M5
18.467,19.074,M5
18.076,18.939,M5
18.174,18.803,M5
18.516,18.755,M5
18.662,18.735,M5
18.564,18.946,M5
18.76,19.021,M5
18.906,19.056,M5
19.199,19.135,M5
19.248,19.38,M5
18.906,19.449,M5
19.053,19.481,M5
19.199,19.508,M5
19.541,19.471,M5
19.443,19.365,M5
19.541,19.356,M5
19.639,19.319,M5
19.59,19.393,M5
19.688,19.274,M5
19.541,19.16,M5
19.395,19.167,M5
19.297,19.27,M5
19.297,18.827,M5
18.955,18.787,M5
18.906,19.07,M5
18.516,19.155,M5
18.223,19.138,M5
18.613,19.191,M5
19.15,19.323,M5
19.395,19.459,M5
19.932,19.47,M5
19.932,19.693,M5
20.322,19.671,M5
21.104,19.695,M5
20.664,19.893,M5
20.566,19.709,M5
20.371,19.73,M5
19.98,19.589,M5
20.078,19.66,M5
20.029,19.686,M5
19.248,19.677,M5
19.492,19.504,M5
19.004,19.338,M5
18.955,19.376,M5
19.053,19.424,M5
18.955,19.206,M5
18.76,18.765,M5
18.516,18.51,M5
17.783,18.677,M5
17.881,18.788,M5
18.174,18.906,M5
18.076,18.979,M5
18.271,18.984,M5
18.027,18.983,M5
18.418,18.94,M5
18.32,19.07,M5
18.613,19.072,M5
17.979,19.166,M5
18.174,19.074,M5
18.467,18.995,M5
18.467,19.158,M5
17.588,19.206,M5
17.588,19.103,M5
17.734,18.876,M5
17.539,18.638,M5
17.49,18.497,M5
17.49,18.409,M5
17.295,18.305,M5
17.441,18.254,M5
17.344,18.371,M5
17.295,17.997,M5
17.1,17.964,M5
16.563,17.996,M5
16.709,17.992,M5
16.953,17.974,M5
16.953,17.983,M5
17.148,18.027,M5
14.023,17.391,M5
14.268,17.523,M5
14.951,17.505,M5
15.586,17.454,M5
16.172,17.468,M5
16.855,17.529,M5
17.148,17.552,M5
16.709,17.703,M5
17.002,17.816,M5
16.807,17.794,M5
17.344,17.706,M5
17.588,17.723,M5
17.637,17.659,M5
17.734,17.703,M5
17.734,17.662,M5
17.588,17.596,M5
17.344,17.54,M5
17.1,17.499,M5
16.66,17.545,M5
15.439,17.578,M5
15.83,17.662,M5
17.295,17.675,M5
17.783,17.52,M5
17.832,17.567,M5
17.93,17.62,M5
18.125,17.679,M5
18.271,17.659,M5
18.32,17.697,M5
18.32,17.604,M5
18.467,17.28,M5
18.32,17.17,M5
18.076,17.327,M5
17.979,17.34,M5
17.637,17.49,M5
17.441,17.474,M5
17.1,17.441,M5
17.246,17.419,M5
17.051,17.411,M5
16.66,17.388,M5
16.66,17.351,M5
16.807,17.274,M5
16.807,17.325,M5
16.563,17.32,M5
16.611,17.206,M5
16.66,17.177,M5
16.514,17.141,M5
17.002,17.144,M5
17.197,17.214,M5
16.904,17.283,M5
17.246,17.314,M5
17.295,17.371,M5
17.295,17.41,M5
17.539,17.472,M5
17.588,17.51,M5
17.539,17.479,M5
17.49,17.444,M5
17.49,17.411,M5
17.539,17.382,M5
17.588,17.388,M5
17.588,17.395,M5
17.539,17.43,M5
17.49,17.454,M5
17.588,17.457,M5
17.49,17.463,M5
17.1,17.461,M5
17.686,17.465,M5
17.441,17.466,M5
17.539,17.474,M5
16.904,17.466,M5
17.637,17.474,M5
17.588,17.479,M5
17.734,17.499,M5
17.734,17.512,M5
17.832,17.538,M5
17.979,17.554,M5
17.979,17.576,M5
17.881,17.578,M5
18.027,17.574,M5
17.881,17.565,M5
17.686,17.534,M5
17.637,17.584,M5
17.539,17.529,M5
17.539,17.479,M5
17.539,17.465,M5
17.539,17.487,M5
17.539,17.51,M5
17.588,17.534,M5
17.344,17.527,M5
17.002,17.479,M5
16.563,17.479,M5
15.684,17.468,M5
15.537,17.503,M5
15.586,17.518,M5
15.586,17.529,M5
15.537,17.532,M5
15.635,17.525,M5
16.318,17.501,M5
16.318,17.628,M5
16.807,17.688,M5
17.1,17.734,M5
17.734,17.862,M5
