"air_temperature","sea_temperature","station"
10.508,11.53,M6
10.02,11.572,M6
10.41,11.653,M6
11.191,11.786,M6
9.678,11.821,M6
10.557,11.821,M6
10.264,11.83,M6
10.508,11.812,M6
10.508,11.801,M6
10.313,11.807,M6
9.141,11.759,M6
8.896,11.706,M6
9.336,11.754,M6
9.531,11.851,M6
9.58,11.858,M6
9.727,11.845,M6
10.02,11.841,M6
10.215,11.819,M6
10.264,11.77,M6
10.264,11.777,M6
10.703,11.783,M6
11.338,11.761,M6
12.07,11.754,M6
12.412,11.44,M6
12.656,11.299,M6
12.461,11.364,M6
12.217,11.547,M6
12.168,11.592,M6
12.07,11.616,M6
11.924,11.6,M6
11.777,11.624,M6
11.582,11.658,M6
11.631,11.671,M6
11.582,11.607,M6
11.68,11.519,M6
11.68,11.517,M6
11.436,11.53,M6
11.729,11.543,M6
11.631,11.541,M6
11.191,11.521,M6
11.338,11.42,M6
11.289,11.23,M6
10.996,11.232,M6
10.752,11.228,M6
10.752,11.232,M6
10.801,11.245,M6
10.557,11.265,M6
10.41,11.332,M6
10.313,11.519,M6
10.557,11.563,M6
10.41,11.66,M6
10.508,11.717,M6
10.41,11.73,M6
10.508,11.761,M6
9.434,11.768,M6
10.264,11.785,M6
11.973,11.68,M6
11.826,11.378,M6
12.168,11.406,M6
12.412,11.68,M6
12.852,11.781,M6
11.924,11.746,M6
11.387,11.724,M6
8.555,11.732,M6
8.75,11.739,M6
9.678,11.765,M6
9.287,11.754,M6
10.117,11.75,M6
9.629,11.733,M6
9.434,11.62,M6
9.531,11.499,M6
9.824,11.492,M6
8.408,11.532,M6
9.092,11.559,M6
9.434,11.569,M6
9.531,11.6,M6
9.238,11.673,M6
9.287,11.699,M6
9.336,11.739,M6
9.531,11.744,M6
9.482,11.704,M6
9.727,11.684,M6
10.117,11.669,M6
10.557,11.638,M6
10.947,11.616,M6
10.605,11.603,M6
10.215,11.589,M6
10.752,11.581,M6
11.826,11.565,M6
11.777,11.552,M6
9.482,11.545,M6
9.385,11.537,M6
8.311,11.477,M6
7.92,11.422,M6
8.018,11.343,M6
7.285,11.32,M6
8.018,11.356,M6
7.432,11.364,M6
6.016,11.362,M6
6.895,11.349,M6
7.676,11.331,M6
8.408,11.21,M6
8.311,11.34,M6
8.066,11.499,M6
7.773,11.417,M6
7.578,11.429,M6
8.311,11.32,M6
8.262,11.325,M6
9.775,11.462,M6
9.531,11.541,M6
8.945,11.576,M6
8.799,11.589,M6
10.02,11.64,M6
8.848,11.497,M6
9.092,11.516,M6
8.945,11.526,M6
8.848,11.543,M6
8.994,11.565,M6
9.141,11.581,M6
9.336,11.596,M6
9.629,11.605,M6
8.018,11.607,M6
8.213,11.554,M6
8.75,11.558,M6
9.58,11.57,M6
10.898,11.594,M6
12.119,11.611,M6
12.217,11.622,M6
12.217,11.625,M6
11.68,11.552,M6
11.533,11.523,M6
11.582,11.592,M6
10.166,11.62,M6
10.313,11.611,M6
10.801,11.521,M6
9.971,11.501,M6
9.922,11.473,M6
10.313,11.375,M6
10.41,11.389,M6
8.311,11.373,M6
9.092,11.27,M6
8.945,11.257,M6
9.531,11.266,M6
9.141,11.27,M6
9.58,11.406,M6
9.092,11.395,M6
9.727,11.411,M6
8.945,11.365,M6
9.189,11.305,M6
9.482,11.201,M6
9.482,11.164,M6
7.432,11.155,M6
8.75,11.155,M6
8.896,11.171,M6
7.627,11.155,M6
8.604,11.177,M6
8.262,11.175,M6
8.848,11.219,M6
9.385,11.212,M6
9.092,11.221,M6
9.482,11.206,M6
9.434,11.31,M6
9.629,11.34,M6
11.143,11.453,M6
12.217,11.481,M6
12.461,11.464,M6
12.51,11.367,M6
12.217,11.373,M6
12.314,11.29,M6
12.168,11.245,M6
12.168,11.235,M6
12.266,11.298,M6
12.07,11.334,M6
10.117,11.254,M6
9.238,11.246,M6
8.945,11.232,M6
8.359,11.149,M6
8.652,11.136,M6
7.969,11.14,M6
8.408,11.158,M6
8.945,11.169,M6
9.336,11.191,M6
8.701,11.18,M6
9.189,11.157,M6
8.896,11.19,M6
8.896,11.239,M6
8.457,11.25,M6
8.457,11.325,M6
8.896,11.418,M6
9.385,11.45,M6
8.555,11.484,M6
9.092,11.516,M6
8.555,11.517,M6
9.531,11.417,M6
9.434,11.428,M6
9.287,11.204,M6
8.994,11.171,M6
8.896,11.16,M6
9.385,11.153,M6
8.994,11.204,M6
8.164,11.451,M6
8.555,11.453,M6
8.604,11.481,M6
9.58,11.457,M6
9.727,11.42,M6
9.873,11.202,M6
10.02,11.303,M6
8.994,11.367,M6
8.457,11.364,M6
7.139,11.353,M6
7.871,11.32,M6
7.432,11.18,M6
7.48,11.169,M6
7.041,11.166,M6
7.285,11.184,M6
7.041,11.169,M6
7.285,11.153,M6
7.773,11.162,M6
6.943,11.14,M6
6.309,11.129,M6
7.139,11.135,M6
7.334,11.136,M6
6.26,11.124,M6
7.041,11.125,M6
5.967,11.142,M6
7.529,11.158,M6
7.334,11.164,M6
6.455,11.186,M6
7.92,11.25,M6
7.773,11.292,M6
6.602,11.332,M6
7.578,11.332,M6
7.871,11.303,M6
7.773,11.206,M6
8.262,11.219,M6
8.506,11.215,M6
7.969,11.279,M6
8.408,11.301,M6
7.383,11.316,M6
7.285,11.321,M6
8.506,11.331,M6
7.578,11.323,M6
7.383,11.309,M6
7.432,11.362,M6
6.797,11.38,M6
6.455,11.378,M6
6.748,11.356,M6
6.65,11.255,M6
7.48,11.131,M6
7.773,11.135,M6
7.285,11.144,M6
7.627,11.149,M6
7.529,11.153,M6
7.188,11.149,M6
7.578,11.146,M6
6.846,11.135,M6
7.236,11.129,M6
7.627,11.116,M6
7.871,11.12,M6
7.725,11.124,M6
7.285,11.129,M6
6.357,11.078,M6
7.871,11.023,M6
7.92,11.118,M6
7.871,11.164,M6
7.822,11.166,M6
7.676,11.307,M6
7.334,11.321,M6
7.188,11.327,M6
7.139,11.343,M6
6.357,11.34,M6
6.895,11.316,M6
6.553,11.332,M6
6.748,11.34,M6
6.943,11.235,M6
6.699,11.272,M6
7.871,11.351,M6
6.504,11.292,M6
7.236,11.292,M6
7.285,11.232,M6
5.283,11.1,M6
7.432,11.049,M6
6.113,11.133,M6
6.113,11.146,M6
6.309,11.195,M6
5.43,11.241,M6
4.502,11.257,M6
5.43,11.219,M6
6.504,11.184,M6
6.357,11.179,M6
6.748,11.219,M6
6.748,11.248,M6
7.139,11.305,M6
6.748,11.382,M6
6.504,11.162,M6
6.455,11.199,M6
7.432,11.193,M6
6.064,11.186,M6
5.771,11.193,M6
7.236,11.186,M6
6.357,11.158,M6
6.455,11.16,M6
7.432,11.127,M6
7.188,11.177,M6
6.992,11.18,M6
7.432,11.175,M6
7.822,11.175,M6
7.432,11.184,M6
6.992,11.168,M6
7.676,11.162,M6
6.895,11.12,M6
6.748,11.06,M6
6.504,11.06,M6
7.578,10.97,M6
7.188,10.97,M6
6.699,10.97,M6
7.09,10.952,M6
7.236,10.942,M6
7.92,10.935,M6
7.432,10.93,M6
6.162,10.902,M6
5.723,10.889,M6
5.869,10.882,M6
6.064,11.061,M6
6.357,11.096,M6
6.895,11.279,M6
6.797,11.296,M6
7.334,11.32,M6
7.578,11.325,M6
7.236,11.235,M6
7.432,11.058,M6
7.285,11.093,M6
7.188,11.069,M6
7.578,11.08,M6
7.822,11.03,M6
7.969,11.038,M6
8.262,11.039,M6
8.262,11.179,M6
8.213,11.19,M6
8.359,11.122,M6
8.75,10.92,M6
8.555,10.931,M6
8.701,10.931,M6
8.652,10.963,M6
9.385,10.953,M6
9.824,10.961,M6
10.605,10.966,M6
10.752,10.966,M6
10.996,10.953,M6
11.24,11.102,M6
11.24,11.093,M6
10.947,11.098,M6
10.801,11.036,M6
10.166,10.972,M6
10.459,10.984,M6
10.068,10.983,M6
10.215,10.983,M6
10.166,11.061,M6
10.215,11.074,M6
10.752,11.082,M6
10.947,11.111,M6
11.094,11.12,M6
11.436,11.155,M6
11.436,11.177,M6
11.289,11.182,M6
11.338,11.193,M6
11.533,11.21,M6
11.729,11.246,M6
11.582,11.235,M6
11.24,11.226,M6
11.094,11.219,M6
11.094,11.224,M6
11.436,11.224,M6
11.24,11.21,M6
11.582,11.1,M6
11.68,11.171,M6
11.436,11.331,M6
11.582,11.329,M6
11.582,11.345,M6
11.729,11.345,M6
12.021,11.343,M6
11.973,11.343,M6
11.924,11.349,M6
11.729,11.351,M6
11.387,11.354,M6
11.68,11.331,M6
11.729,11.334,M6
11.777,11.321,M6
11.826,11.285,M6
11.68,11.298,M6
11.68,11.347,M6
11.68,11.347,M6
11.582,11.345,M6
11.338,11.342,M6
11.24,11.338,M6
11.387,11.331,M6
11.289,11.274,M6
11.289,11.261,M6
11.191,11.246,M6
11.143,11.243,M6
11.143,11.224,M6
11.143,11.241,M6
11.191,11.248,M6
11.24,11.27,M6
11.24,11.299,M6
11.289,11.336,M6
11.289,11.351,M6
11.387,11.354,M6
11.289,11.354,M6
11.289,11.354,M6
11.338,11.356,M6
11.24,11.351,M6
11.191,11.351,M6
11.191,11.353,M6
11.24,11.353,M6
11.387,11.373,M6
11.631,11.382,M6
11.533,11.384,M6
11.484,11.378,M6
11.533,11.376,M6
11.484,11.371,M6
11.533,11.367,M6
11.631,11.375,M6
11.68,11.373,M6
11.631,11.371,M6
11.631,11.369,M6
11.631,11.369,M6
11.631,11.371,M6
11.582,11.375,M6
11.533,11.38,M6
11.484,11.384,M6
11.484,11.384,M6
11.387,11.382,M6
11.436,11.385,M6
10.947,11.373,M6
10.85,11.367,M6
11.289,11.358,M6
11.191,11.358,M6
11.582,11.364,M6
11.582,11.367,M6
11.631,11.371,M6
11.68,11.375,M6
11.68,11.369,M6
11.777,11.373,M6
11.826,11.375,M6
11.631,11.375,M6
11.631,11.371,M6
11.777,11.367,M6
11.777,11.369,M6
11.631,11.369,M6
11.484,11.369,M6
11.436,11.369,M6
11.191,11.378,M6
10.557,11.378,M6
9.824,11.375,M6
9.141,11.369,M6
9.873,11.354,M6
9.727,11.354,M6
9.775,11.354,M6
9.678,11.347,M6
9.58,11.342,M6
9.58,11.353,M6
9.727,11.362,M6
10.02,11.375,M6
10.068,11.378,M6
10.166,11.38,M6
10.117,11.371,M6
10.166,11.362,M6
10.117,11.364,M6
10.264,11.364,M6
10.215,11.364,M6
10.117,11.36,M6
10.02,11.358,M6
9.922,11.362,M6
10.02,11.36,M6
9.922,11.362,M6
9.824,11.365,M6
9.824,11.351,M6
9.824,11.349,M6
9.873,11.356,M6
9.727,11.358,M6
9.824,11.364,M6
9.678,11.356,M6
9.678,11.365,M6
9.775,11.365,M6
9.873,11.367,M6
10.068,11.371,M6
9.873,11.369,M6
9.873,11.367,M6
9.971,11.362,M6
9.775,11.353,M6
9.824,11.279,M6
9.922,11.263,M6
9.629,11.248,M6
9.238,11.248,M6
9.482,11.272,M6
9.873,11.312,M6
10.361,11.31,M6
10.02,11.323,M6
10.313,11.325,M6
9.922,11.321,M6
9.971,11.323,M6
10.02,11.327,M6
10.117,11.338,M6
10.41,11.332,M6
10.752,11.334,M6
10.654,11.338,M6
10.947,11.343,M6
11.045,11.347,M6
10.801,11.356,M6
10.898,11.358,M6
10.947,11.356,M6
10.215,11.353,M6
9.482,11.343,M6
8.506,11.321,M6
8.799,11.312,M6
9.092,11.314,M6
9.141,11.305,M6
9.043,11.301,M6
9.141,11.307,M6
8.994,11.31,M6
9.189,11.31,M6
9.043,11.29,M6
8.799,11.294,M6
8.408,11.305,M6
8.311,11.303,M6
8.604,11.263,M6
8.652,11.296,M6
8.701,11.32,M6
8.799,11.349,M6
8.994,11.356,M6
8.604,11.373,M6
8.848,11.382,M6
9.385,11.385,M6
9.58,11.376,M6
9.824,11.382,M6
9.922,11.376,M6
10.02,11.376,M6
10.166,11.375,M6
10.264,11.376,M6
10.068,11.36,M6
10.654,11.362,M6
11.094,11.367,M6
11.387,11.356,M6
11.436,11.358,M6
11.68,11.354,M6
12.021,11.354,M6
12.021,11.353,M6
11.924,11.36,M6
11.973,11.367,M6
11.875,11.369,M6
11.68,11.373,M6
11.436,11.375,M6
11.582,11.376,M6
10.313,11.376,M6
10.703,11.353,M6
11.289,11.277,M6
11.387,11.296,M6
10.996,11.305,M6
11.143,11.309,M6
10.947,11.301,M6
10.459,11.285,M6
10.068,11.266,M6
10.117,11.263,M6
10.508,11.272,M6
10.41,11.281,M6
9.775,11.298,M6
9.482,11.299,M6
9.238,11.287,M6
9.092,11.285,M6
8.457,11.285,M6
8.701,11.285,M6
8.75,11.29,M6
8.701,11.279,M6
8.896,11.277,M6
8.652,11.254,M6
8.848,11.235,M6
9.043,11.255,M6
9.189,11.228,M6
9.336,11.197,M6
9.434,11.193,M6
9.385,11.195,M6
9.727,11.221,M6
9.678,11.224,M6
9.971,11.23,M6
10.117,11.235,M6
10.264,11.241,M6
10.313,11.245,M6
10.117,11.25,M6
