"temperature","feels_like","humidity","time","location"
14.0,12.79,51.0,"2021-01-06 09:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 09:45:00",Kids Room
18.0,16.35,19.0,"2021-01-06 09:45:00",Guest Room
16.0,15.4,67.0,"2021-01-06 09:45:00",Fernanda's Room
14.0,12.76,50.0,"2021-01-06 10:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 10:00:00",Kids Room
18.0,16.35,19.0,"2021-01-06 10:00:00",Guest Room
16.0,15.4,67.0,"2021-01-06 10:00:00",Fernanda's Room
14.0,12.79,51.0,"2021-01-06 10:15:00",Master Room
16.0,14.18,20.0,"2021-01-06 10:15:00",Kids Room
18.0,16.35,19.0,"2021-01-06 10:15:00",Guest Room
16.0,15.43,68.0,"2021-01-06 10:15:00",Fernanda's Room
14.0,12.79,51.0,"2021-01-06 10:30:00",Master Room
16.0,14.18,20.0,"2021-01-06 10:30:00",Kids Room
18.0,16.35,19.0,"2021-01-06 10:30:00",Guest Room
16.0,15.4,67.0,"2021-01-06 10:30:00",Fernanda's Room
14.0,12.73,49.0,"2021-01-06 10:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 10:45:00",Kids Room
18.0,16.35,19.0,"2021-01-06 10:45:00",Guest Room
16.0,15.4,67.0,"2021-01-06 10:45:00",Fernanda's Room
14.0,12.73,49.0,"2021-01-06 11:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 11:00:00",Kids Room
18.0,16.35,19.0,"2021-01-06 11:00:00",Guest Room
16.0,15.4,67.0,"2021-01-06 11:00:00",Fernanda's Room
14.0,12.71,48.0,"2021-01-06 11:15:00",Master Room
16.0,14.18,20.0,"2021-01-06 11:15:00",Kids Room
18.0,16.35,19.0,"2021-01-06 11:15:00",Guest Room
16.0,15.4,67.0,"2021-01-06 11:15:00",Fernanda's Room
14.0,12.71,48.0,"2021-01-06 11:30:00",Master Room
16.0,14.18,20.0,"2021-01-06 11:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 11:30:00",Guest Room
16.0,15.4,67.0,"2021-01-06 11:30:00",Fernanda's Room
14.0,12.73,49.0,"2021-01-06 11:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 11:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 11:45:00",Guest Room
16.0,15.4,67.0,"2021-01-06 11:45:00",Fernanda's Room
14.0,12.71,48.0,"2021-01-06 12:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 12:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 12:00:00",Guest Room
17.0,16.5,67.0,"2021-01-06 12:00:00",Fernanda's Room
14.0,12.71,48.0,"2021-01-06 12:15:00",Master Room
16.0,14.18,20.0,"2021-01-06 12:15:00",Kids Room
19.0,17.43,18.0,"2021-01-06 12:15:00",Guest Room
17.0,16.5,67.0,"2021-01-06 12:15:00",Fernanda's Room
14.0,12.71,48.0,"2021-01-06 12:30:00",Master Room
17.0,15.25,19.0,"2021-01-06 12:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 12:30:00",Guest Room
17.0,16.5,67.0,"2021-01-06 12:30:00",Fernanda's Room
14.0,12.76,50.0,"2021-01-06 12:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 12:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 12:45:00",Guest Room
17.0,16.48,66.0,"2021-01-06 12:45:00",Fernanda's Room
14.0,12.76,50.0,"2021-01-06 13:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 13:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 13:00:00",Guest Room
17.0,16.48,66.0,"2021-01-06 13:00:00",Fernanda's Room
14.0,12.73,49.0,"2021-01-06 13:15:00",Master Room
16.0,14.18,20.0,"2021-01-06 13:15:00",Kids Room
19.0,17.43,18.0,"2021-01-06 13:15:00",Guest Room
17.0,16.5,67.0,"2021-01-06 13:15:00",Fernanda's Room
14.0,12.76,50.0,"2021-01-06 13:30:00",Master Room
17.0,15.25,19.0,"2021-01-06 13:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 13:30:00",Guest Room
17.0,16.5,67.0,"2021-01-06 13:30:00",Fernanda's Room
14.0,12.79,51.0,"2021-01-06 13:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 13:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 13:45:00",Guest Room
17.0,16.48,66.0,"2021-01-06 13:45:00",Fernanda's Room
14.0,12.81,52.0,"2021-01-06 14:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 14:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 14:00:00",Guest Room
17.0,16.48,66.0,"2021-01-06 14:00:00",Fernanda's Room
14.0,12.81,52.0,"2021-01-06 14:15:00",Master Room
16.0,14.18,20.0,"2021-01-06 14:15:00",Kids Room
19.0,17.43,18.0,"2021-01-06 14:15:00",Guest Room
17.0,16.48,66.0,"2021-01-06 14:15:00",Fernanda's Room
14.0,12.81,52.0,"2021-01-06 14:30:00",Master Room
16.0,14.18,20.0,"2021-01-06 14:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 14:30:00",Guest Room
17.0,16.48,66.0,"2021-01-06 14:30:00",Fernanda's Room
14.0,12.81,52.0,"2021-01-06 14:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 14:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 14:45:00",Guest Room
18.0,17.6,67.0,"2021-01-06 14:45:00",Fernanda's Room
14.0,12.84,53.0,"2021-01-06 15:00:00",Master Room
16.0,14.18,20.0,"2021-01-06 15:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 15:00:00",Guest Room
17.0,16.48,66.0,"2021-01-06 15:00:00",Fernanda's Room
14.0,12.84,53.0,"2021-01-06 15:15:00",Master Room
17.0,15.25,19.0,"2021-01-06 15:15:00",Kids Room
19.0,17.43,18.0,"2021-01-06 15:15:00",Guest Room
18.0,17.6,67.0,"2021-01-06 15:15:00",Fernanda's Room
14.0,12.87,54.0,"2021-01-06 15:30:00",Master Room
16.0,14.18,20.0,"2021-01-06 15:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 15:30:00",Guest Room
17.0,16.48,66.0,"2021-01-06 15:30:00",Fernanda's Room
14.0,12.87,54.0,"2021-01-06 15:45:00",Master Room
16.0,14.18,20.0,"2021-01-06 15:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 15:45:00",Guest Room
17.0,16.48,66.0,"2021-01-06 15:45:00",Fernanda's Room
16.0,14.18,20.0,"2021-01-06 16:00:00",Kids Room
18.0,16.35,19.0,"2021-01-06 16:00:00",Guest Room
17.0,16.5,67.0,"2021-01-06 16:00:00",Fernanda's Room
14.0,12.89,55.0,"2021-01-06 16:30:04.440000000",Master Room
16.0,14.18,20.0,"2021-01-06 16:30:04.440000000",Kids Room
19.0,17.43,18.0,"2021-01-06 16:30:04.440000000",Guest Room
17.0,16.5,67.0,"2021-01-06 16:30:04.440000000",Fernanda's Room
14.0,12.92,56.0,"2021-01-06 16:45:00",Master Room
17.0,15.25,19.0,"2021-01-06 16:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 16:45:00",Guest Room
18.0,17.6,67.0,"2021-01-06 16:45:00",Fernanda's Room
14.0,12.94,57.0,"2021-01-06 17:00:00",Master Room
18.0,16.35,19.0,"2021-01-06 17:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 17:00:00",Guest Room
18.0,17.6,67.0,"2021-01-06 17:00:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-06 17:15:00",Master Room
18.0,16.35,19.0,"2021-01-06 17:15:00",Kids Room
19.0,17.43,18.0,"2021-01-06 17:15:00",Guest Room
19.0,18.68,66.0,"2021-01-06 17:15:00",Fernanda's Room
14.0,12.92,56.0,"2021-01-06 17:30:00",Master Room
18.0,16.35,19.0,"2021-01-06 17:30:00",Kids Room
19.0,17.43,18.0,"2021-01-06 17:30:00",Guest Room
19.0,18.68,66.0,"2021-01-06 17:30:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 17:45:00",Master Room
18.0,16.35,19.0,"2021-01-06 17:45:00",Kids Room
19.0,17.43,18.0,"2021-01-06 17:45:00",Guest Room
19.0,18.68,66.0,"2021-01-06 17:45:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 18:00:00",Master Room
18.0,16.35,19.0,"2021-01-06 18:00:00",Kids Room
19.0,17.43,18.0,"2021-01-06 18:00:00",Guest Room
19.0,18.68,66.0,"2021-01-06 18:00:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 18:15:00",Master Room
18.0,16.35,19.0,"2021-01-06 18:15:00",Kids Room
20.0,18.53,18.0,"2021-01-06 18:15:00",Guest Room
20.0,19.75,65.0,"2021-01-06 18:15:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 18:30:00",Master Room
18.0,16.35,19.0,"2021-01-06 18:30:00",Kids Room
20.0,18.53,18.0,"2021-01-06 18:30:00",Guest Room
20.0,19.75,65.0,"2021-01-06 18:30:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 18:45:00",Master Room
18.0,16.35,19.0,"2021-01-06 18:45:00",Kids Room
20.0,18.53,18.0,"2021-01-06 18:45:00",Guest Room
20.0,19.78,66.0,"2021-01-06 18:45:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 19:00:00",Master Room
18.0,16.35,19.0,"2021-01-06 19:00:00",Kids Room
20.0,18.53,18.0,"2021-01-06 19:00:00",Guest Room
20.0,19.78,66.0,"2021-01-06 19:00:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 19:15:00",Master Room
18.0,16.35,19.0,"2021-01-06 19:15:00",Kids Room
20.0,18.53,18.0,"2021-01-06 19:15:00",Guest Room
20.0,19.8,67.0,"2021-01-06 19:15:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 19:30:00",Master Room
18.0,16.35,19.0,"2021-01-06 19:30:00",Kids Room
20.0,18.53,18.0,"2021-01-06 19:30:00",Guest Room
20.0,19.8,67.0,"2021-01-06 19:30:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 19:45:00",Master Room
18.0,16.35,19.0,"2021-01-06 19:45:00",Kids Room
20.0,18.53,18.0,"2021-01-06 19:45:00",Guest Room
20.0,19.78,66.0,"2021-01-06 19:45:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 20:00:00",Master Room
18.0,16.35,19.0,"2021-01-06 20:00:00",Kids Room
20.0,18.53,18.0,"2021-01-06 20:00:00",Guest Room
21.0,20.9,67.0,"2021-01-06 20:00:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 20:15:00",Master Room
18.0,16.35,19.0,"2021-01-06 20:15:00",Kids Room
20.0,18.53,18.0,"2021-01-06 20:15:00",Guest Room
21.0,20.9,67.0,"2021-01-06 20:15:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-06 20:30:00",Master Room
18.0,16.35,19.0,"2021-01-06 20:30:00",Kids Room
20.0,18.53,18.0,"2021-01-06 20:30:00",Guest Room
21.0,20.9,67.0,"2021-01-06 20:30:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-06 20:45:00",Master Room
19.0,17.43,18.0,"2021-01-06 20:45:00",Kids Room
20.0,18.53,18.0,"2021-01-06 20:45:00",Guest Room
21.0,20.83,64.0,"2021-01-06 20:45:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-06 21:00:00",Master Room
19.0,17.43,18.0,"2021-01-06 21:00:00",Kids Room
20.0,18.53,18.0,"2021-01-06 21:00:00",Guest Room
21.0,20.8,63.0,"2021-01-06 21:00:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-06 21:15:00",Master Room
19.0,17.43,18.0,"2021-01-06 21:15:00",Kids Room
20.0,18.53,18.0,"2021-01-06 21:15:00",Guest Room
21.0,20.77,62.0,"2021-01-06 21:15:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-06 21:30:00",Master Room
19.0,17.43,18.0,"2021-01-06 21:30:00",Kids Room
21.0,19.6,17.0,"2021-01-06 21:30:00",Guest Room
21.0,20.77,62.0,"2021-01-06 21:30:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-06 21:45:00",Master Room
19.0,17.43,18.0,"2021-01-06 21:45:00",Kids Room
21.0,19.6,17.0,"2021-01-06 21:45:00",Guest Room
21.0,20.75,61.0,"2021-01-06 21:45:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-06 22:00:00",Master Room
19.0,17.43,18.0,"2021-01-06 22:00:00",Kids Room
21.0,19.6,17.0,"2021-01-06 22:00:00",Guest Room
21.0,20.75,61.0,"2021-01-06 22:00:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-06 22:15:00",Master Room
19.0,17.43,18.0,"2021-01-06 22:15:00",Kids Room
21.0,19.6,17.0,"2021-01-06 22:15:00",Guest Room
22.0,21.87,62.0,"2021-01-06 22:15:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-06 22:30:00",Master Room
19.0,17.43,18.0,"2021-01-06 22:30:00",Kids Room
21.0,19.6,17.0,"2021-01-06 22:30:00",Guest Room
22.0,21.85,61.0,"2021-01-06 22:30:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-06 22:45:00",Master Room
19.0,17.43,18.0,"2021-01-06 22:45:00",Kids Room
21.0,19.6,17.0,"2021-01-06 22:45:00",Guest Room
21.0,20.75,61.0,"2021-01-06 22:45:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-06 23:00:00",Master Room
18.0,16.35,19.0,"2021-01-06 23:00:00",Kids Room
21.0,19.6,17.0,"2021-01-06 23:00:00",Guest Room
21.0,20.77,62.0,"2021-01-06 23:00:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-06 23:15:00",Master Room
18.0,16.35,19.0,"2021-01-06 23:15:00",Kids Room
21.0,19.6,17.0,"2021-01-06 23:15:00",Guest Room
20.0,19.65,61.0,"2021-01-06 23:15:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-06 23:30:00",Master Room
18.0,16.35,19.0,"2021-01-06 23:30:00",Kids Room
20.0,18.53,18.0,"2021-01-06 23:30:00",Guest Room
20.0,19.67,62.0,"2021-01-06 23:30:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-06 23:45:00",Master Room
18.0,16.35,19.0,"2021-01-06 23:45:00",Kids Room
20.0,18.53,18.0,"2021-01-06 23:45:00",Guest Room
20.0,19.67,62.0,"2021-01-06 23:45:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 00:00:00",Master Room
18.0,16.35,19.0,"2021-01-07 00:00:00",Kids Room
20.0,18.53,18.0,"2021-01-07 00:00:00",Guest Room
20.0,19.7,63.0,"2021-01-07 00:00:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 00:15:00",Master Room
18.0,16.35,19.0,"2021-01-07 00:15:00",Kids Room
20.0,18.53,18.0,"2021-01-07 00:15:00",Guest Room
20.0,19.7,63.0,"2021-01-07 00:15:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 00:30:00",Master Room
18.0,16.35,19.0,"2021-01-07 00:30:00",Kids Room
20.0,18.53,18.0,"2021-01-07 00:30:00",Guest Room
19.0,18.6,63.0,"2021-01-07 00:30:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 00:45:00",Master Room
18.0,16.35,19.0,"2021-01-07 00:45:00",Kids Room
20.0,18.53,18.0,"2021-01-07 00:45:00",Guest Room
19.0,18.6,63.0,"2021-01-07 00:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 01:00:00",Master Room
18.0,16.35,19.0,"2021-01-07 01:00:00",Kids Room
20.0,18.53,18.0,"2021-01-07 01:00:00",Guest Room
19.0,18.6,63.0,"2021-01-07 01:00:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 01:15:00",Master Room
18.0,16.35,19.0,"2021-01-07 01:15:00",Kids Room
20.0,18.53,18.0,"2021-01-07 01:15:00",Guest Room
19.0,18.6,63.0,"2021-01-07 01:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 01:30:00",Master Room
18.0,16.35,19.0,"2021-01-07 01:30:00",Kids Room
20.0,18.53,18.0,"2021-01-07 01:30:00",Guest Room
19.0,18.6,63.0,"2021-01-07 01:30:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 01:45:00",Master Room
18.0,16.35,19.0,"2021-01-07 01:45:00",Kids Room
20.0,18.53,18.0,"2021-01-07 01:45:00",Guest Room
19.0,18.6,63.0,"2021-01-07 01:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 02:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 02:00:00",Kids Room
20.0,18.53,18.0,"2021-01-07 02:00:00",Guest Room
19.0,18.63,64.0,"2021-01-07 02:00:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 02:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 02:15:00",Kids Room
20.0,18.53,18.0,"2021-01-07 02:15:00",Guest Room
18.0,17.53,64.0,"2021-01-07 02:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 02:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 02:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 02:30:00",Guest Room
19.0,18.6,63.0,"2021-01-07 02:30:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 02:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 02:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 02:45:00",Guest Room
18.0,17.5,63.0,"2021-01-07 02:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 03:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 03:00:00",Kids Room
19.0,17.43,18.0,"2021-01-07 03:00:00",Guest Room
18.0,17.53,64.0,"2021-01-07 03:00:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 03:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 03:15:00",Kids Room
19.0,17.43,18.0,"2021-01-07 03:15:00",Guest Room
18.0,17.53,64.0,"2021-01-07 03:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 03:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 03:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 03:30:00",Guest Room
18.0,17.53,64.0,"2021-01-07 03:30:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 03:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 03:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 03:45:00",Guest Room
18.0,17.53,64.0,"2021-01-07 03:45:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 04:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 04:00:00",Kids Room
19.0,17.43,18.0,"2021-01-07 04:00:00",Guest Room
18.0,17.53,64.0,"2021-01-07 04:00:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 04:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 04:15:00",Kids Room
19.0,17.43,18.0,"2021-01-07 04:15:00",Guest Room
18.0,17.53,64.0,"2021-01-07 04:15:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 04:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 04:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 04:30:00",Guest Room
18.0,17.53,64.0,"2021-01-07 04:30:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 04:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 04:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 04:45:00",Guest Room
18.0,17.53,64.0,"2021-01-07 04:45:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 05:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 05:00:00",Kids Room
19.0,17.43,18.0,"2021-01-07 05:00:00",Guest Room
18.0,17.55,65.0,"2021-01-07 05:00:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 05:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 05:15:00",Kids Room
19.0,17.43,18.0,"2021-01-07 05:15:00",Guest Room
18.0,17.55,65.0,"2021-01-07 05:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 05:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 05:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 05:30:00",Guest Room
18.0,17.55,65.0,"2021-01-07 05:30:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 05:45:00",Master Room
16.0,14.18,20.0,"2021-01-07 05:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 05:45:00",Guest Room
18.0,17.55,65.0,"2021-01-07 05:45:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 06:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 06:00:00",Kids Room
18.0,16.35,19.0,"2021-01-07 06:00:00",Guest Room
18.0,17.55,65.0,"2021-01-07 06:00:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 06:15:00",Master Room
16.0,14.18,20.0,"2021-01-07 06:15:00",Kids Room
18.0,16.35,19.0,"2021-01-07 06:15:00",Guest Room
18.0,17.55,65.0,"2021-01-07 06:15:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 06:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 06:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 06:30:00",Guest Room
18.0,17.55,65.0,"2021-01-07 06:30:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-07 06:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 06:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 06:45:00",Guest Room
18.0,17.55,65.0,"2021-01-07 06:45:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-07 07:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 07:00:00",Kids Room
19.0,17.43,18.0,"2021-01-07 07:00:00",Guest Room
19.0,18.65,65.0,"2021-01-07 07:00:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-07 07:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 07:15:00",Kids Room
19.0,17.43,18.0,"2021-01-07 07:15:00",Guest Room
19.0,18.65,65.0,"2021-01-07 07:15:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-07 07:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 07:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 07:30:00",Guest Room
19.0,18.63,64.0,"2021-01-07 07:30:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 07:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 07:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 07:45:00",Guest Room
19.0,18.63,64.0,"2021-01-07 07:45:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 08:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 08:00:00",Kids Room
19.0,17.43,18.0,"2021-01-07 08:00:00",Guest Room
19.0,18.63,64.0,"2021-01-07 08:00:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 08:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 08:15:00",Kids Room
19.0,17.43,18.0,"2021-01-07 08:15:00",Guest Room
19.0,18.63,64.0,"2021-01-07 08:15:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-07 08:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 08:30:00",Kids Room
19.0,17.43,18.0,"2021-01-07 08:30:00",Guest Room
19.0,18.65,65.0,"2021-01-07 08:30:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 08:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 08:45:00",Kids Room
19.0,17.43,18.0,"2021-01-07 08:45:00",Guest Room
18.0,17.55,65.0,"2021-01-07 08:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 09:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 09:00:00",Kids Room
18.0,16.35,19.0,"2021-01-07 09:00:00",Guest Room
18.0,17.58,66.0,"2021-01-07 09:00:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 09:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 09:15:00",Kids Room
18.0,16.35,19.0,"2021-01-07 09:15:00",Guest Room
18.0,17.58,66.0,"2021-01-07 09:15:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 09:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 09:30:00",Kids Room
18.0,16.35,19.0,"2021-01-07 09:30:00",Guest Room
18.0,17.58,66.0,"2021-01-07 09:30:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 09:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 09:45:00",Kids Room
18.0,16.35,19.0,"2021-01-07 09:45:00",Guest Room
18.0,17.58,66.0,"2021-01-07 09:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 10:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 10:00:00",Kids Room
18.0,16.35,19.0,"2021-01-07 10:00:00",Guest Room
18.0,17.55,65.0,"2021-01-07 10:00:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-07 10:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 10:15:00",Kids Room
18.0,16.35,19.0,"2021-01-07 10:15:00",Guest Room
18.0,17.55,65.0,"2021-01-07 10:15:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 10:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 10:30:00",Kids Room
18.0,16.35,19.0,"2021-01-07 10:30:00",Guest Room
18.0,17.55,65.0,"2021-01-07 10:30:00",Fernanda's Room
16.0,14.99,51.0,"2021-01-07 10:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 10:45:00",Kids Room
18.0,16.35,19.0,"2021-01-07 10:45:00",Guest Room
18.0,17.55,65.0,"2021-01-07 10:45:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 11:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 11:00:00",Kids Room
18.0,16.35,19.0,"2021-01-07 11:00:00",Guest Room
18.0,17.55,65.0,"2021-01-07 11:00:00",Fernanda's Room
16.0,14.96,50.0,"2021-01-07 11:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 11:15:00",Kids Room
18.0,16.35,19.0,"2021-01-07 11:15:00",Guest Room
18.0,17.55,65.0,"2021-01-07 11:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-07 11:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 11:30:00",Kids Room
18.0,16.35,19.0,"2021-01-07 11:30:00",Guest Room
18.0,17.55,65.0,"2021-01-07 11:30:00",Fernanda's Room
16.0,14.96,50.0,"2021-01-07 11:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 11:45:00",Kids Room
18.0,16.35,19.0,"2021-01-07 11:45:00",Guest Room
18.0,17.55,65.0,"2021-01-07 11:45:00",Fernanda's Room
16.0,14.96,50.0,"2021-01-07 12:00:00",Master Room
17.0,15.25,19.0,"2021-01-07 12:00:00",Kids Room
18.0,16.35,19.0,"2021-01-07 12:00:00",Guest Room
18.0,17.58,66.0,"2021-01-07 12:00:00",Fernanda's Room
16.0,14.96,50.0,"2021-01-07 12:15:00",Master Room
17.0,15.25,19.0,"2021-01-07 12:15:00",Kids Room
18.0,16.35,19.0,"2021-01-07 12:15:00",Guest Room
18.0,17.58,66.0,"2021-01-07 12:15:00",Fernanda's Room
16.0,14.93,49.0,"2021-01-07 12:30:00",Master Room
17.0,15.25,19.0,"2021-01-07 12:30:00",Kids Room
18.0,16.35,19.0,"2021-01-07 12:30:00",Guest Room
18.0,17.55,65.0,"2021-01-07 12:30:00",Fernanda's Room
16.0,14.91,48.0,"2021-01-07 12:45:00",Master Room
17.0,15.25,19.0,"2021-01-07 12:45:00",Kids Room
