"temperature","feels_like","humidity","time","location","outside_temperature","outside_feels_like","outside_humidity"
14.0,13.26,69.0,"2023-01-29 09:35:00",KR,8.9,7.1,97.0
17.0,17.16,92.0,"2023-01-29 09:35:00",FR,8.9,7.1,97.0
16.0,15.56,73.0,"2023-01-29 09:40:00",MR,9.0,7.3,97.0
14.0,13.26,69.0,"2023-01-29 09:40:00",KR,9.0,7.3,97.0
16.0,16.03,91.0,"2023-01-29 09:40:00",FR,9.0,7.3,97.0
16.0,15.56,73.0,"2023-01-29 09:45:00",MR,9.0,7.7,97.0
14.0,13.26,69.0,"2023-01-29 09:45:00",KR,9.0,7.7,97.0
16.0,16.06,92.0,"2023-01-29 09:45:00",FR,9.0,7.7,97.0
16.0,15.56,73.0,"2023-01-29 09:50:00",MR,9.0,7.4,97.0
14.0,13.28,70.0,"2023-01-29 09:50:00",KR,9.0,7.4,97.0
16.0,16.03,91.0,"2023-01-29 09:50:00",FR,9.0,7.4,97.0
16.0,15.56,73.0,"2023-01-29 09:55:00",MR,9.0,7.1,97.0
14.0,13.28,70.0,"2023-01-29 09:55:00",KR,9.0,7.1,97.0
16.0,16.06,92.0,"2023-01-29 09:55:00",FR,9.0,7.1,97.0
16.0,15.54,72.0,"2023-01-29 10:00:00",MR,9.0,7.5,97.0
14.0,13.26,69.0,"2023-01-29 10:00:00",KR,9.0,7.5,97.0
16.0,16.06,92.0,"2023-01-29 10:00:00",FR,9.0,7.5,97.0
16.0,15.56,73.0,"2023-01-29 10:05:00",MR,9.0,7.4,97.0
14.0,13.26,69.0,"2023-01-29 10:05:00",KR,9.0,7.4,97.0
16.0,16.06,92.0,"2023-01-29 10:05:00",FR,9.0,7.4,97.0
16.0,15.56,73.0,"2023-01-29 10:10:00",MR,9.1,7.9,97.0
14.0,13.26,69.0,"2023-01-29 10:10:00",KR,9.1,7.9,97.0
17.0,17.16,92.0,"2023-01-29 10:10:00",FR,9.1,7.9,97.0
16.0,15.54,72.0,"2023-01-29 10:15:00",MR,9.1,8.0,97.0
14.0,13.26,69.0,"2023-01-29 10:15:00",KR,9.1,8.0,97.0
16.0,16.06,92.0,"2023-01-29 10:15:00",FR,9.1,8.0,97.0
16.0,15.54,72.0,"2023-01-29 10:20:00",MR,9.2,7.8,97.0
14.0,13.26,69.0,"2023-01-29 10:20:00",KR,9.2,7.8,97.0
16.0,16.06,92.0,"2023-01-29 10:20:00",FR,9.2,7.8,97.0
16.0,15.56,73.0,"2023-01-29 10:25:00",MR,9.2,7.1,97.0
14.0,13.26,69.0,"2023-01-29 10:25:00",KR,9.2,7.1,97.0
17.0,17.16,92.0,"2023-01-29 10:25:00",FR,9.2,7.1,97.0
16.0,15.56,73.0,"2023-01-29 10:30:00",MR,9.3,7.6,97.0
14.0,13.26,69.0,"2023-01-29 10:30:00",KR,9.3,7.6,97.0
17.0,17.16,92.0,"2023-01-29 10:30:00",FR,9.3,7.6,97.0
16.0,15.56,73.0,"2023-01-29 10:35:00",MR,9.3,7.9,97.0
14.0,13.26,69.0,"2023-01-29 10:35:00",KR,9.3,7.9,97.0
17.0,17.16,92.0,"2023-01-29 10:35:00",FR,9.3,7.9,97.0
16.0,15.56,73.0,"2023-01-29 10:40:00",MR,9.3,7.6,97.0
14.0,13.26,69.0,"2023-01-29 10:40:00",KR,9.3,7.6,97.0
16.0,16.06,92.0,"2023-01-29 10:40:00",FR,9.3,7.6,97.0
16.0,15.56,73.0,"2023-01-29 10:45:00",MR,9.3,7.4,97.0
14.0,13.26,69.0,"2023-01-29 10:45:00",KR,9.3,7.4,97.0
17.0,17.16,92.0,"2023-01-29 10:45:00",FR,9.3,7.4,97.0
16.0,15.56,73.0,"2023-01-29 10:50:00",MR,9.3,7.5,97.0
14.0,13.26,69.0,"2023-01-29 10:50:00",KR,9.3,7.5,97.0
17.0,17.16,92.0,"2023-01-29 10:50:00",FR,9.3,7.5,97.0
16.0,15.56,73.0,"2023-01-29 10:55:00",MR,9.3,8.0,97.0
14.0,13.26,69.0,"2023-01-29 10:55:00",KR,9.3,8.0,97.0
17.0,17.13,91.0,"2023-01-29 10:55:00",FR,9.3,8.0,97.0
16.0,15.56,73.0,"2023-01-29 11:00:00",MR,9.3,7.6,97.0
14.0,13.26,69.0,"2023-01-29 11:00:00",KR,9.3,7.6,97.0
17.0,17.16,92.0,"2023-01-29 11:00:00",FR,9.3,7.6,97.0
16.0,15.56,73.0,"2023-01-29 11:05:00",MR,9.3,7.9,97.0
14.0,13.26,69.0,"2023-01-29 11:05:00",KR,9.3,7.9,97.0
17.0,17.16,92.0,"2023-01-29 11:05:00",FR,9.3,7.9,97.0
16.0,15.54,72.0,"2023-01-29 11:10:00",MR,9.3,7.7,97.0
14.0,13.26,69.0,"2023-01-29 11:10:00",KR,9.3,7.7,97.0
17.0,17.16,92.0,"2023-01-29 11:10:00",FR,9.3,7.7,97.0
16.0,15.56,73.0,"2023-01-29 11:15:00",MR,9.3,7.2,97.0
14.0,13.26,69.0,"2023-01-29 11:15:00",KR,9.3,7.2,97.0
17.0,17.16,92.0,"2023-01-29 11:15:00",FR,9.3,7.2,97.0
16.0,15.56,73.0,"2023-01-29 11:20:00",MR,9.3,7.8,97.0
14.0,13.26,69.0,"2023-01-29 11:20:00",KR,9.3,7.8,97.0
17.0,17.16,92.0,"2023-01-29 11:20:00",FR,9.3,7.8,97.0
16.0,15.56,73.0,"2023-01-29 11:25:00",MR,9.3,7.3,97.0
14.0,13.26,69.0,"2023-01-29 11:25:00",KR,9.3,7.3,97.0
17.0,17.16,92.0,"2023-01-29 11:25:00",FR,9.3,7.3,97.0
16.0,15.54,72.0,"2023-01-29 11:30:00",MR,9.4,7.5,97.0
14.0,13.26,69.0,"2023-01-29 11:30:00",KR,9.4,7.5,97.0
17.0,17.16,92.0,"2023-01-29 11:30:00",FR,9.4,7.5,97.0
16.0,15.54,72.0,"2023-01-29 11:35:00",MR,9.4,7.8,97.0
14.0,13.26,69.0,"2023-01-29 11:35:00",KR,9.4,7.8,97.0
17.0,17.16,92.0,"2023-01-29 11:35:00",FR,9.4,7.8,97.0
16.0,15.54,72.0,"2023-01-29 11:40:00",MR,9.5,7.8,97.0
14.0,13.26,69.0,"2023-01-29 11:40:00",KR,9.5,7.8,97.0
17.0,17.16,92.0,"2023-01-29 11:40:00",FR,9.5,7.8,97.0
16.0,15.54,72.0,"2023-01-29 11:45:00",MR,9.5,8.0,97.0
14.0,13.28,70.0,"2023-01-29 11:45:00",KR,9.5,8.0,97.0
17.0,17.13,91.0,"2023-01-29 11:45:00",FR,9.5,8.0,97.0
16.0,15.56,73.0,"2023-01-29 11:50:00",MR,9.6,8.2,97.0
15.0,14.36,69.0,"2023-01-29 11:50:00",KR,9.6,8.2,97.0
17.0,17.13,91.0,"2023-01-29 11:50:00",FR,9.6,8.2,97.0
16.0,15.56,73.0,"2023-01-29 11:55:00",MR,9.6,7.1,97.0
15.0,14.36,69.0,"2023-01-29 11:55:00",KR,9.6,7.1,97.0
17.0,17.11,90.0,"2023-01-29 11:55:00",FR,9.6,7.1,97.0
16.0,15.56,73.0,"2023-01-29 12:00:00",MR,9.7,7.4,97.0
15.0,14.33,68.0,"2023-01-29 12:00:00",KR,9.7,7.4,97.0
17.0,17.11,90.0,"2023-01-29 12:00:00",FR,9.7,7.4,97.0
16.0,15.56,73.0,"2023-01-29 12:05:00",MR,9.7,7.5,97.0
15.0,14.38,70.0,"2023-01-29 12:05:00",KR,9.7,7.5,97.0
17.0,17.11,90.0,"2023-01-29 12:05:00",FR,9.7,7.5,97.0
17.0,16.66,73.0,"2023-01-29 12:10:00",MR,9.7,7.8,97.0
16.0,15.46,69.0,"2023-01-29 12:10:00",KR,9.7,7.8,97.0
17.0,17.11,90.0,"2023-01-29 12:10:00",FR,9.7,7.8,97.0
17.0,16.64,72.0,"2023-01-29 12:15:00",MR,9.7,7.8,97.0
16.0,15.43,68.0,"2023-01-29 12:15:00",KR,9.7,7.8,97.0
17.0,17.11,90.0,"2023-01-29 12:15:00",FR,9.7,7.8,97.0
17.0,16.64,72.0,"2023-01-29 12:20:00",MR,9.7,7.6,97.0
16.0,15.4,67.0,"2023-01-29 12:20:00",KR,9.7,7.6,97.0
17.0,17.11,90.0,"2023-01-29 12:20:00",FR,9.7,7.6,97.0
17.0,16.64,72.0,"2023-01-29 12:25:00",MR,9.7,7.5,96.0
16.0,15.4,67.0,"2023-01-29 12:25:00",KR,9.7,7.5,96.0
17.0,17.11,90.0,"2023-01-29 12:25:00",FR,9.7,7.5,96.0
17.0,16.64,72.0,"2023-01-29 12:30:00",MR,9.7,7.8,96.0
16.0,15.4,67.0,"2023-01-29 12:30:00",KR,9.7,7.8,96.0
17.0,17.11,90.0,"2023-01-29 12:30:00",FR,9.7,7.8,96.0
17.0,16.64,72.0,"2023-01-29 12:35:00",MR,9.7,7.9,96.0
16.0,15.4,67.0,"2023-01-29 12:35:00",KR,9.7,7.9,96.0
17.0,17.13,91.0,"2023-01-29 12:35:00",FR,9.7,7.9,96.0
17.0,16.64,72.0,"2023-01-29 12:40:00",MR,9.7,7.9,96.0
16.0,15.43,68.0,"2023-01-29 12:40:00",KR,9.7,7.9,96.0
17.0,17.13,91.0,"2023-01-29 12:40:00",FR,9.7,7.9,96.0
17.0,16.64,72.0,"2023-01-29 12:45:00",MR,9.7,8.0,96.0
16.0,15.43,68.0,"2023-01-29 12:45:00",KR,9.7,8.0,96.0
17.0,17.13,91.0,"2023-01-29 12:45:00",FR,9.7,8.0,96.0
17.0,16.64,72.0,"2023-01-29 12:50:00",MR,9.7,7.9,96.0
16.0,15.43,68.0,"2023-01-29 12:50:00",KR,9.7,7.9,96.0
17.0,17.13,91.0,"2023-01-29 12:50:00",FR,9.7,7.9,96.0
17.0,16.66,73.0,"2023-01-29 12:55:00",MR,9.7,7.6,96.0
16.0,15.46,69.0,"2023-01-29 12:55:00",KR,9.7,7.6,96.0
17.0,17.13,91.0,"2023-01-29 12:55:00",FR,9.7,7.6,96.0
17.0,16.66,73.0,"2023-01-29 13:00:00",MR,9.7,8.0,96.0
16.0,15.4,67.0,"2023-01-29 13:00:00",KR,9.7,8.0,96.0
17.0,17.13,91.0,"2023-01-29 13:00:00",FR,9.7,8.0,96.0
17.0,16.66,73.0,"2023-01-29 13:05:00",MR,9.7,7.7,95.0
16.0,15.4,67.0,"2023-01-29 13:05:00",KR,9.7,7.7,95.0
17.0,17.13,91.0,"2023-01-29 13:05:00",FR,9.7,7.7,95.0
17.0,16.66,73.0,"2023-01-29 13:10:00",MR,9.8,7.9,95.0
16.0,15.4,67.0,"2023-01-29 13:10:00",KR,9.8,7.9,95.0
17.0,17.13,91.0,"2023-01-29 13:10:00",FR,9.8,7.9,95.0
17.0,16.66,73.0,"2023-01-29 13:15:00",MR,9.8,8.3,95.0
15.0,14.3,67.0,"2023-01-29 13:15:00",KR,9.8,8.3,95.0
17.0,17.16,92.0,"2023-01-29 13:15:00",FR,9.8,8.3,95.0
17.0,16.71,75.0,"2023-01-29 13:20:00",MR,9.8,8.3,95.0
15.0,14.33,68.0,"2023-01-29 13:20:00",KR,9.8,8.3,95.0
17.0,17.16,92.0,"2023-01-29 13:20:00",FR,9.8,8.3,95.0
17.0,16.92,83.0,"2023-01-29 13:25:00",MR,9.9,8.6,95.0
15.0,14.33,68.0,"2023-01-29 13:25:00",KR,9.9,8.6,95.0
17.0,17.16,92.0,"2023-01-29 13:25:00",FR,9.9,8.6,95.0
17.0,16.95,84.0,"2023-01-29 13:30:00",MR,9.9,8.2,94.0
15.0,14.33,68.0,"2023-01-29 13:30:00",KR,9.9,8.2,94.0
17.0,17.16,92.0,"2023-01-29 13:30:00",FR,9.9,8.2,94.0
17.0,16.92,83.0,"2023-01-29 13:35:00",MR,9.9,8.4,94.0
15.0,14.36,69.0,"2023-01-29 13:35:00",KR,9.9,8.4,94.0
18.0,18.28,93.0,"2023-01-29 13:35:00",FR,9.9,8.4,94.0
17.0,16.97,85.0,"2023-01-29 13:40:00",MR,9.9,8.3,94.0
15.0,14.36,69.0,"2023-01-29 13:40:00",KR,9.9,8.3,94.0
18.0,18.28,93.0,"2023-01-29 13:40:00",FR,9.9,8.3,94.0
17.0,16.97,85.0,"2023-01-29 13:45:00",MR,10.0,8.3,93.0
15.0,14.36,69.0,"2023-01-29 13:45:00",KR,10.0,8.3,93.0
18.0,18.28,93.0,"2023-01-29 13:45:00",FR,10.0,8.3,93.0
17.0,16.95,84.0,"2023-01-29 13:50:00",MR,10.0,8.3,93.0
15.0,14.36,69.0,"2023-01-29 13:50:00",KR,10.0,8.3,93.0
18.0,18.28,93.0,"2023-01-29 13:50:00",FR,10.0,8.3,93.0
17.0,16.95,84.0,"2023-01-29 13:55:00",MR,10.1,10.1,92.0
15.0,14.36,69.0,"2023-01-29 13:55:00",KR,10.1,10.1,92.0
18.0,18.28,93.0,"2023-01-29 13:55:00",FR,10.1,10.1,92.0
17.0,16.92,83.0,"2023-01-29 14:00:00",MR,10.1,10.1,92.0
15.0,14.36,69.0,"2023-01-29 14:00:00",KR,10.1,10.1,92.0
18.0,18.28,93.0,"2023-01-29 14:00:00",FR,10.1,10.1,92.0
17.0,16.9,82.0,"2023-01-29 14:05:00",MR,10.1,10.1,91.0
15.0,14.36,69.0,"2023-01-29 14:05:00",KR,10.1,10.1,91.0
18.0,18.28,93.0,"2023-01-29 14:05:00",FR,10.1,10.1,91.0
17.0,16.87,81.0,"2023-01-29 14:10:00",MR,10.2,10.2,91.0
15.0,14.36,69.0,"2023-01-29 14:10:00",KR,10.2,10.2,91.0
18.0,18.28,93.0,"2023-01-29 14:10:00",FR,10.2,10.2,91.0
17.0,16.87,81.0,"2023-01-29 14:15:00",MR,10.2,10.2,91.0
15.0,14.36,69.0,"2023-01-29 14:15:00",KR,10.2,10.2,91.0
18.0,18.28,93.0,"2023-01-29 14:15:00",FR,10.2,10.2,91.0
17.0,16.84,80.0,"2023-01-29 14:20:00",MR,10.2,10.2,91.0
15.0,14.36,69.0,"2023-01-29 14:20:00",KR,10.2,10.2,91.0
18.0,18.28,93.0,"2023-01-29 14:20:00",FR,10.2,10.2,91.0
17.0,16.84,80.0,"2023-01-29 14:25:00",MR,10.1,10.1,91.0
15.0,14.36,69.0,"2023-01-29 14:25:00",KR,10.1,10.1,91.0
18.0,18.28,93.0,"2023-01-29 14:25:00",FR,10.1,10.1,91.0
17.0,16.82,79.0,"2023-01-29 14:30:00",MR,10.1,10.1,91.0
15.0,14.36,69.0,"2023-01-29 14:30:00",KR,10.1,10.1,91.0
18.0,18.28,93.0,"2023-01-29 14:30:00",FR,10.1,10.1,91.0
17.0,16.82,79.0,"2023-01-29 14:35:00",MR,10.0,8.2,91.0
15.0,14.36,69.0,"2023-01-29 14:35:00",KR,10.0,8.2,91.0
18.0,18.28,93.0,"2023-01-29 14:35:00",FR,10.0,8.2,91.0
17.0,16.79,78.0,"2023-01-29 14:40:00",MR,9.9,8.1,92.0
16.0,15.46,69.0,"2023-01-29 14:40:00",KR,9.9,8.1,92.0
18.0,18.28,93.0,"2023-01-29 14:40:00",FR,9.9,8.1,92.0
17.0,16.79,78.0,"2023-01-29 14:45:00",MR,9.8,8.1,92.0
16.0,15.4,67.0,"2023-01-29 14:45:00",KR,9.8,8.1,92.0
18.0,18.28,93.0,"2023-01-29 14:45:00",FR,9.8,8.1,92.0
18.0,17.89,78.0,"2023-01-29 14:50:00",MR,9.8,8.1,92.0
16.0,15.4,67.0,"2023-01-29 14:50:00",KR,9.8,8.1,92.0
18.0,18.28,93.0,"2023-01-29 14:50:00",FR,9.8,8.1,92.0
18.0,17.87,77.0,"2023-01-29 14:55:00",MR,9.8,8.1,92.0
16.0,15.43,68.0,"2023-01-29 14:55:00",KR,9.8,8.1,92.0
18.0,18.28,93.0,"2023-01-29 14:55:00",FR,9.8,8.1,92.0
18.0,17.87,77.0,"2023-01-29 15:00:00",MR,9.8,7.8,92.0
16.0,15.43,68.0,"2023-01-29 15:00:00",KR,9.8,7.8,92.0
18.0,18.28,93.0,"2023-01-29 15:00:00",FR,9.8,7.8,92.0
18.0,17.87,77.0,"2023-01-29 15:05:00",MR,9.8,7.9,92.0
16.0,15.43,68.0,"2023-01-29 15:05:00",KR,9.8,7.9,92.0
18.0,18.26,92.0,"2023-01-29 15:05:00",FR,9.8,7.9,92.0
18.0,17.84,76.0,"2023-01-29 15:10:00",MR,9.8,7.8,92.0
16.0,15.43,68.0,"2023-01-29 15:10:00",KR,9.8,7.8,92.0
18.0,18.26,92.0,"2023-01-29 15:10:00",FR,9.8,7.8,92.0
18.0,17.84,76.0,"2023-01-29 15:15:00",MR,9.8,8.0,91.0
16.0,15.43,68.0,"2023-01-29 15:15:00",KR,9.8,8.0,91.0
18.0,18.28,93.0,"2023-01-29 15:15:00",FR,9.8,8.0,91.0
18.0,17.84,76.0,"2023-01-29 15:20:00",MR,9.7,7.9,91.0
16.0,15.43,68.0,"2023-01-29 15:20:00",KR,9.7,7.9,91.0
18.0,18.28,93.0,"2023-01-29 15:20:00",FR,9.7,7.9,91.0
18.0,17.84,76.0,"2023-01-29 15:25:00",MR,9.8,8.2,91.0
16.0,15.43,68.0,"2023-01-29 15:25:00",KR,9.8,8.2,91.0
18.0,18.26,92.0,"2023-01-29 15:25:00",FR,9.8,8.2,91.0
18.0,17.84,76.0,"2023-01-29 15:30:00",MR,9.8,8.1,91.0
16.0,15.43,68.0,"2023-01-29 15:30:00",KR,9.8,8.1,91.0
18.0,18.28,93.0,"2023-01-29 15:30:00",FR,9.8,8.1,91.0
18.0,17.84,76.0,"2023-01-29 15:35:00",MR,9.8,8.5,91.0
16.0,15.43,68.0,"2023-01-29 15:35:00",KR,9.8,8.5,91.0
18.0,18.28,93.0,"2023-01-29 15:35:00",FR,9.8,8.5,91.0
18.0,17.84,76.0,"2023-01-29 15:40:00",MR,9.9,8.6,91.0
16.0,15.43,68.0,"2023-01-29 15:40:00",KR,9.9,8.6,91.0
18.0,18.28,93.0,"2023-01-29 15:40:00",FR,9.9,8.6,91.0
18.0,17.84,76.0,"2023-01-29 15:45:00",MR,9.9,8.6,91.0
16.0,15.43,68.0,"2023-01-29 15:45:00",KR,9.9,8.6,91.0
18.0,18.28,93.0,"2023-01-29 15:45:00",FR,9.9,8.6,91.0
18.0,17.84,76.0,"2023-01-29 15:50:00",MR,9.9,8.1,91.0
16.0,15.43,68.0,"2023-01-29 15:50:00",KR,9.9,8.1,91.0
18.0,18.28,93.0,"2023-01-29 15:50:00",FR,9.9,8.1,91.0
18.0,17.84,76.0,"2023-01-29 15:55:00",MR,9.9,8.6,91.0
15.0,14.33,68.0,"2023-01-29 15:55:00",KR,9.9,8.6,91.0
18.0,18.26,92.0,"2023-01-29 15:55:00",FR,9.9,8.6,91.0
18.0,17.84,76.0,"2023-01-29 16:00:00",MR,10.0,8.5,91.0
15.0,14.36,69.0,"2023-01-29 16:00:00",KR,10.0,8.5,91.0
18.0,18.28,93.0,"2023-01-29 16:00:00",FR,10.0,8.5,91.0
17.0,16.71,75.0,"2023-01-29 16:05:00",MR,10.0,8.9,91.0
15.0,14.36,69.0,"2023-01-29 16:05:00",KR,10.0,8.9,91.0
18.0,18.28,93.0,"2023-01-29 16:05:00",FR,10.0,8.9,91.0
17.0,16.71,75.0,"2023-01-29 16:10:00",MR,10.0,8.5,91.0
16.0,15.48,70.0,"2023-01-29 16:10:00",KR,10.0,8.5,91.0
18.0,18.28,93.0,"2023-01-29 16:10:00",FR,10.0,8.5,91.0
17.0,16.71,75.0,"2023-01-29 16:15:00",MR,9.9,9.0,91.0
16.0,15.46,69.0,"2023-01-29 16:15:00",KR,9.9,9.0,91.0
18.0,18.26,92.0,"2023-01-29 16:15:00",FR,9.9,9.0,91.0
17.0,16.71,75.0,"2023-01-29 16:20:00",MR,9.9,8.8,91.0
15.0,14.36,69.0,"2023-01-29 16:20:00",KR,9.9,8.8,91.0
18.0,18.28,93.0,"2023-01-29 16:20:00",FR,9.9,8.8,91.0
17.0,16.71,75.0,"2023-01-29 16:25:00",MR,9.9,8.1,91.0
15.0,14.38,70.0,"2023-01-29 16:25:00",KR,9.9,8.1,91.0
18.0,18.28,93.0,"2023-01-29 16:25:00",FR,9.9,8.1,91.0
17.0,16.69,74.0,"2023-01-29 16:30:00",MR,9.9,8.2,91.0
15.0,14.36,69.0,"2023-01-29 16:30:00",KR,9.9,8.2,91.0
18.0,18.28,93.0,"2023-01-29 16:30:00",FR,9.9,8.2,91.0
17.0,16.71,75.0,"2023-01-29 16:35:00",MR,9.9,8.4,91.0
15.0,14.36,69.0,"2023-01-29 16:35:00",KR,9.9,8.4,91.0
18.0,18.28,93.0,"2023-01-29 16:35:00",FR,9.9,8.4,91.0
17.0,16.71,75.0,"2023-01-29 16:40:00",MR,9.9,8.6,91.0
15.0,14.36,69.0,"2023-01-29 16:40:00",KR,9.9,8.6,91.0
18.0,18.28,93.0,"2023-01-29 16:40:00",FR,9.9,8.6,91.0
17.0,16.71,75.0,"2023-01-29 16:45:00",MR,9.9,8.3,92.0
15.0,14.36,69.0,"2023-01-29 16:45:00",KR,9.9,8.3,92.0
18.0,18.28,93.0,"2023-01-29 16:45:00",FR,9.9,8.3,92.0
17.0,16.71,75.0,"2023-01-29 16:50:00",MR,9.8,8.0,92.0
15.0,14.38,70.0,"2023-01-29 16:50:00",KR,9.8,8.0,92.0
18.0,18.26,92.0,"2023-01-29 16:50:00",FR,9.8,8.0,92.0
17.0,16.74,76.0,"2023-01-29 16:55:00",MR,9.8,8.2,92.0
15.0,14.38,70.0,"2023-01-29 16:55:00",KR,9.8,8.2,92.0
18.0,18.26,92.0,"2023-01-29 16:55:00",FR,9.8,8.2,92.0
17.0,16.71,75.0,"2023-01-29 17:00:00",MR,9.8,8.2,92.0
15.0,14.38,70.0,"2023-01-29 17:00:00",KR,9.8,8.2,92.0
18.0,18.23,91.0,"2023-01-29 17:00:00",FR,9.8,8.2,92.0
17.0,16.71,75.0,"2023-01-29 17:05:00",MR,9.8,8.0,92.0
15.0,14.36,69.0,"2023-01-29 17:05:00",KR,9.8,8.0,92.0
18.0,18.23,91.0,"2023-01-29 17:05:00",FR,9.8,8.0,92.0
17.0,16.69,74.0,"2023-01-29 17:10:00",MR,9.8,8.2,92.0
15.0,14.36,69.0,"2023-01-29 17:10:00",KR,9.8,8.2,92.0
18.0,18.23,91.0,"2023-01-29 17:10:00",FR,9.8,8.2,92.0
17.0,16.69,74.0,"2023-01-29 17:15:00",MR,9.8,7.6,92.0
15.0,14.36,69.0,"2023-01-29 17:15:00",KR,9.8,7.6,92.0
18.0,18.23,91.0,"2023-01-29 17:15:00",FR,9.8,7.6,92.0
17.0,16.69,74.0,"2023-01-29 17:20:00",MR,9.8,7.8,92.0
15.0,14.36,69.0,"2023-01-29 17:20:00",KR,9.8,7.8,92.0
18.0,18.23,91.0,"2023-01-29 17:20:00",FR,9.8,7.8,92.0
17.0,16.69,74.0,"2023-01-29 17:25:00",MR,9.8,7.8,92.0
15.0,14.36,69.0,"2023-01-29 17:25:00",KR,9.8,7.8,92.0
18.0,18.23,91.0,"2023-01-29 17:25:00",FR,9.8,7.8,92.0
17.0,16.69,74.0,"2023-01-29 17:30:00",MR,9.7,7.8,92.0
15.0,14.38,70.0,"2023-01-29 17:30:00",KR,9.7,7.8,92.0
18.0,18.23,91.0,"2023-01-29 17:30:00",FR,9.7,7.8,92.0
17.0,16.71,75.0,"2023-01-29 17:35:00",MR,9.7,7.7,93.0
15.0,14.38,70.0,"2023-01-29 17:35:00",KR,9.7,7.7,93.0
18.0,18.23,91.0,"2023-01-29 17:35:00",FR,9.7,7.7,93.0
17.0,16.71,75.0,"2023-01-29 17:40:00",MR,9.7,7.4,93.0
16.0,15.48,70.0,"2023-01-29 17:40:00",KR,9.7,7.4,93.0
18.0,18.23,91.0,"2023-01-29 17:40:00",FR,9.7,7.4,93.0
17.0,16.69,74.0,"2023-01-29 17:45:00",MR,9.8,7.8,93.0
16.0,15.46,69.0,"2023-01-29 17:45:00",KR,9.8,7.8,93.0
18.0,18.21,90.0,"2023-01-29 17:45:00",FR,9.8,7.8,93.0
18.0,17.84,76.0,"2023-01-29 17:50:00",MR,9.8,7.9,93.0
16.0,15.46,69.0,"2023-01-29 17:50:00",KR,9.8,7.9,93.0
18.0,18.21,90.0,"2023-01-29 17:50:00",FR,9.8,7.9,93.0
18.0,17.81,75.0,"2023-01-29 17:55:00",MR,9.8,7.6,93.0
16.0,15.43,68.0,"2023-01-29 17:55:00",KR,9.8,7.6,93.0
18.0,18.21,90.0,"2023-01-29 17:55:00",FR,9.8,7.6,93.0
18.0,17.81,75.0,"2023-01-29 18:00:00",MR,9.7,7.1,94.0
16.0,15.43,68.0,"2023-01-29 18:00:00",KR,9.7,7.1,94.0
18.0,18.21,90.0,"2023-01-29 18:00:00",FR,9.7,7.1,94.0
18.0,17.79,74.0,"2023-01-29 18:05:00",MR,9.7,7.1,94.0
17.0,16.5,67.0,"2023-01-29 18:05:00",KR,9.7,7.1,94.0
18.0,18.18,89.0,"2023-01-29 18:05:00",FR,9.7,7.1,94.0
18.0,17.79,74.0,"2023-01-29 18:10:00",MR,9.7,7.5,94.0
17.0,16.5,67.0,"2023-01-29 18:10:00",KR,9.7,7.5,94.0
18.0,18.21,90.0,"2023-01-29 18:10:00",FR,9.7,7.5,94.0
18.0,17.79,74.0,"2023-01-29 18:15:00",MR,9.7,7.3,95.0
17.0,16.53,68.0,"2023-01-29 18:15:00",KR,9.7,7.3,95.0
18.0,18.21,90.0,"2023-01-29 18:15:00",FR,9.7,7.3,95.0
18.0,17.79,74.0,"2023-01-29 18:20:00",MR,9.7,7.1,95.0
17.0,16.53,68.0,"2023-01-29 18:20:00",KR,9.7,7.1,95.0
18.0,18.21,90.0,"2023-01-29 18:20:00",FR,9.7,7.1,95.0
18.0,17.79,74.0,"2023-01-29 18:25:00",MR,9.7,7.5,95.0
17.0,16.5,67.0,"2023-01-29 18:25:00",KR,9.7,7.5,95.0
18.0,18.23,91.0,"2023-01-29 18:25:00",FR,9.7,7.5,95.0
18.0,18.02,83.0,"2023-01-29 18:30:00",MR,9.7,7.8,95.0
16.0,15.4,67.0,"2023-01-29 18:30:00",KR,9.7,7.8,95.0
18.0,18.23,91.0,"2023-01-29 18:30:00",FR,9.7,7.8,95.0
18.0,18.0,82.0,"2023-01-29 18:35:00",MR,9.7,7.7,95.0
16.0,15.4,67.0,"2023-01-29 18:35:00",KR,9.7,7.7,95.0
18.0,18.23,91.0,"2023-01-29 18:35:00",FR,9.7,7.7,95.0
18.0,17.97,81.0,"2023-01-29 18:40:00",MR,9.6,8.0,95.0
16.0,15.4,67.0,"2023-01-29 18:40:00",KR,9.6,8.0,95.0
18.0,18.26,92.0,"2023-01-29 18:40:00",FR,9.6,8.0,95.0
18.0,17.97,81.0,"2023-01-29 18:45:00",MR,9.4,7.6,95.0
16.0,15.4,67.0,"2023-01-29 18:45:00",KR,9.4,7.6,95.0
19.0,19.38,93.0,"2023-01-29 18:45:00",FR,9.4,7.6,95.0
18.0,17.97,81.0,"2023-01-29 18:50:00",MR,9.1,7.5,95.0
16.0,15.4,67.0,"2023-01-29 18:50:00",KR,9.1,7.5,95.0
19.0,19.38,93.0,"2023-01-29 18:50:00",FR,9.1,7.5,95.0
18.0,17.94,80.0,"2023-01-29 18:55:00",MR,8.9,7.2,95.0
16.0,15.4,67.0,"2023-01-29 18:55:00",KR,8.9,7.2,95.0
19.0,19.38,93.0,"2023-01-29 18:55:00",FR,8.9,7.2,95.0
18.0,17.94,80.0,"2023-01-29 19:00:00",MR,8.7,6.9,95.0
16.0,15.4,67.0,"2023-01-29 19:00:00",KR,8.7,6.9,95.0
